hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr8:145008165-145009097	chr8:143933997-143934929	hsa_circ_0085918	NA	hsa_circPLEC_018	ASCRP3009720	PLEC	-	438	exonic	NA	NA
chr8:145011146-145011239	chr8:143936978-143937071	hsa_circ_0085923	NA	hsa_circPLEC_014	ASCRP3002897	PLEC	-	93	exonic	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr8:145065367-145067583	chr8:143991199-143993415	hsa_circ_0085931	NA	hsa_circGRINA_003	ASCRP3006323	GRINA	+	1714	exonic	NA	NA
chr8:145066859-145067583	chr8:143992691-143993415	hsa_circ_0085939	NA	hsa_circGRINA_011	ASCRP3011567	GRINA	+	724	exonic	NA	NA
chr8:145135144-145135551	chr8:144080241-144080648	hsa_circ_0085946	NA	hsa_circEXOSC4_003	ASCRP3003119	EXOSC4	+	407	exonic	NA	NA
chr8:145149941-145152428	chr8:144095038-144097525	hsa_circ_0085952	NA	hsa_circCYC1_001	ASCRP3005205	CYC1	+	1228	exonic	NA	NA
chr8:145151936-145152037	chr8:144097033-144097134	hsa_circ_0085959	NA	hsa_circCYC1_008	ASCRP3004634	CYC1	+	101	exonic	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr8:145161990-145162515	chr8:144107087-144107612	hsa_circ_0085973	NA	hsa_circMAF1_008	ASCRP3003700	MAF1	+	525	exonic	NA	NA
chr8:145215872-145218751	chr8:144160969-144163848	hsa_circ_0085976	hsa-MROH1_0009	hsa_circHEATR7A_001	ASCRP3007337	HEATR7A,MROH1	+	198	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:145215872-145218751	chr8:144160969-144163848	hsa_circ_0085976	NA	hsa_circHEATR7A_001	ASCRP3007337	HEATR7A	NA	198	exonic	Intergenic	circrna_finder
chr8:145223197-145255444	chr8:144168294-144200541	hsa_circ_0001832	hsa-MROH1_000010,hsa-MROH1_0010	hsa_circHEATR7A_004	ASCRP3001802	HEATR7A,MROH1	+	1119	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:145223197-145255444	chr8:144168294-144200541	hsa_circ_0001832	hsa-MROH1_000010	hsa_circHEATR7A_004	ASCRP3001802	HEATR7A	NA	1119	exonic	Intergenic	circrna_finder
chr8:145245686-145255444	chr8:144190783-144200541	hsa_circ_0001833	hsa-MROH1_000001,hsa-MROH1_0002	hsa_circHEATR7A_008	ASCRP3007871	HEATR7A,MROH1	+	579	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:145245686-145255444	chr8:144190783-144200541	hsa_circ_0001833	hsa-MROH1_000001	hsa_circHEATR7A_008	ASCRP3007871	HEATR7A	NA	579	exonic	Intergenic	circrna_finder
chr8:145317005-145318513	chr8:144262102-144263610	hsa_circ_0085993	NA	hsa_circ_chr8_00053	ASCRP3006464	NA	-	1508	exonic	NA	NA
chr8:145318733-145318814	chr8:144263830-144263911	NA	NA	hsa_circ_chr8_00050	NA	BOP1	-	81	NA	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr8:145318733-145318814	chr8:144263830-144263911	hsa_circ_0086026	NA	hsa_circBOP1_015	ASCRP3007937	BOP1	-	81	exonic	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr8:145620479-145620570	chr8:144395264-144395355	hsa_circ_0086088	NA	hsa_circCPSF1_042	ASCRP3008318	CPSF1	-	91	exonic	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr8:145737774-145738154	chr8:144512391-144512771	hsa_circ_0007787	NA	hsa_circRECQL4_014	ASCRP3006586	RECQL4	NA	300	exonic	Intergenic	circrna_finder
chr8:145737774-145738154	chr8:144512391-144512771	hsa_circ_0007787	hsa-RECQL4_0001	hsa_circRECQL4_014	ASCRP3006586	RECQL4	-	300	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:145806229-145806661	chr8:144580845-144581277	hsa_circ_0086154	hsa-ARHGAP39_000004	hsa_circARHGAP39_003	ASCRP3005776	ARHGAP39	NA	432	exonic	Intergenic	circrna_finder
chr8:145806229-145806661	chr8:144580845-144581277	hsa_circ_0086154	hsa-ARHGAP39_000004,hsa-ARHGAP39_0003	hsa_circARHGAP39_003	ASCRP3005776	ARHGAP39	-	432	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:146015153-146017525	chr8:144789768-144792140	hsa_circ_0086159	NA	hsa_circRPL8_005	ASCRP3003709	RPL8	-	820	exonic	NA	NA
chr8:146015153-146017729	chr8:144789768-144792344	hsa_circ_0086160	NA	hsa_circRPL8_002	ASCRP3008061	RPL8	-	920	exonic	NA	NA
chr8:146112224-146115788	chr8:144886839-144890403	NA	hsa-ZNF250_0001	NA	ASCRP3010678	ZNF250	-	NA	exonic	NA	NA
chr8:15480588-15531345	chr8:15623079-15673836	hsa_circ_0083390	hsa-TUSC3_000026,hsa-TUSC3_0002	hsa_circTUSC3_004	ASCRP3010968	TUSC3	+	660	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:15480588-15531345	chr8:15623079-15673836	hsa_circ_0083390	hsa-TUSC3_000026	hsa_circTUSC3_004	ASCRP3010968	TUSC3	NA	660	exonic	Intergenic	circrna_finder
chr8:15508205-15519805	chr8:15650696-15662296	hsa_circ_0083391	hsa-TUSC3_0004	hsa_circTUSC3_006	ASCRP3008439	TUSC3	+	400	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:15508205-15519805	chr8:15650696-15662296	hsa_circ_0083391	NA	hsa_circTUSC3_006	ASCRP3008439	TUSC3	NA	400	exonic	Intergenic	circrna_finder
chr8:15508205-15531345	chr8:15650696-15673836	hsa_circ_0006410	hsa-TUSC3_000025,hsa-TUSC3_0001	hsa_circTUSC3_007	ASCRP3011259	TUSC3	+	490	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:15508205-15531345	chr8:15650696-15673836	hsa_circ_0006410	hsa-TUSC3_000025	hsa_circTUSC3_007	ASCRP3011259	TUSC3	NA	490	exonic	Intergenic	circrna_finder
chr8:15588174-15601121	chr8:15730665-15743612	hsa_circ_0083395	NA	hsa_circTUSC3_011	ASCRP3013052	TUSC3	NA	139	exonic	Intergenic	circrna_finder
chr8:15588174-15601121	chr8:15730665-15743612	hsa_circ_0083395	hsa-TUSC3_0013	hsa_circTUSC3_011	ASCRP3013052	TUSC3	+	139	exonic	NA	NA
chr8:16353301-16372347	chr8:16495792-16514838	hsa_circ_0135985	hsa-MSR1_0003	hsa_circTCONS_00014939_001	ASCRP3001018	MSR1	-	19046	sense overlapping	Exon,Intron	circrna_finder,ciri,find_circ
chr8:16955966-16977910	chr8:17098457-17120401	hsa_circ_0136005	hsa-MICU3_000045,hsa-MICU3_0033	hsa_circMICU3_019	ASCRP3000862	MICU3	+	819	sense overlapping	Exon,Intron	circrna_finder,ciri,find_circ
chr8:16955966-16977910	chr8:17098457-17120401	hsa_circ_0136005	hsa-MICU3_000045	hsa_circMICU3_019	ASCRP3000862	MICU3	NA	819	sense overlapping	Intergenic	circrna_finder
chr8:17123415-17126465	chr8:17265906-17268956	hsa_circ_0008592	hsa-VPS37A_000029,hsa-VPS37A_0001	hsa_circVPS37A_001	ASCRP3013465	VPS37A	+	291	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:17123415-17126465	chr8:17265906-17268956	hsa_circ_0008592	hsa-VPS37A_000029	hsa_circVPS37A_001	ASCRP3013465	VPS37A	NA	291	exonic	Intergenic	circrna_finder
chr8:17125766-17143936	chr8:17268257-17286427	hsa_circ_0008555	hsa-VPS37A_000001,hsa-VPS37A_0019	hsa_circVPS37A_006	ASCRP3013376	VPS37A	+	994	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:17125766-17143936	chr8:17268257-17286427	hsa_circ_0008555	hsa-VPS37A_000001	hsa_circVPS37A_006	ASCRP3013376	VPS37A	NA	994	exonic	Intergenic	circrna_finder
chr8:17137883-17143936	chr8:17280374-17286427	hsa_circ_0083423	hsa-VPS37A_000002,hsa-VPS37A_0008	hsa_circVPS37A_008	ASCRP3000509	VPS37A	+	294	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:17446976-17447274	chr8:17589467-17589765	hsa_circ_0003134	hsa-PDGFRL_000001,hsa-PDGFRL_0001	hsa_circPDGFRL_001	ASCRP3010977	PDGFRL	+	298	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:17446976-17447274	chr8:17589467-17589765	hsa_circ_0003134	hsa-PDGFRL_000001	hsa_circPDGFRL_001	ASCRP3010977	PDGFRL	NA	298	exonic	Intergenic	circrna_finder
chr8:17532694-17542051	chr8:17675185-17684542	hsa_circ_0083439	hsa-MTUS1_000002	hsa_circMTUS1_009	ASCRP3005998	MTUS1	NA	282	exonic	Intergenic	circrna_finder
chr8:17532694-17542051	chr8:17675185-17684542	hsa_circ_0083439	hsa-MTUS1_000002,hsa-MTUS1_0001	hsa_circMTUS1_009	ASCRP3005998	MTUS1	-	282	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:17601112-17613470	chr8:17743603-17755961	hsa_circ_0083444	hsa-MTUS1_000006	hsa_circMTUS1_002	ASCRP3002266	MTUS1	NA	2441	exonic	Intergenic	circrna_finder
chr8:17601112-17613470	chr8:17743603-17755961	hsa_circ_0083444	hsa-MTUS1_000006,hsa-MTUS1_0016	hsa_circMTUS1_002	ASCRP3002266	MTUS1	-	2441	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:17796781-17799020	chr8:17939272-17941511	hsa_circ_0001780	NA	hsa_circPCM1_011	ASCRP3000169	PCM1	+	2239	intronic	NA	NA
chr8:17868745-17869336	chr8:18011236-18011827	hsa_circ_0083465	hsa-PCM1_000014,hsa-PCM1_0058	hsa_circPCM1_052	ASCRP3005380	PCM1	+	291	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:17868745-17869336	chr8:18011236-18011827	hsa_circ_0083465	hsa-PCM1_000014	hsa_circPCM1_052	ASCRP3005380	PCM1	NA	291	exonic	Intergenic	circrna_finder
chr8:1824736-1833873	chr8:1876570-1885707	hsa_circ_0005132	hsa-ARHGEF10_000001,hsa-ARHGEF10_0001	hsa_circARHGEF10_013	ASCRP3011219	AC019257.8,ARHGEF10	+	503	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:1824736-1833873	chr8:1876570-1885707	hsa_circ_0005132	hsa-ARHGEF10_000001	hsa_circARHGEF10_013	ASCRP3011219	ARHGEF10	NA	503	exonic	Intergenic	circrna_finder
chr8:1828213-1830915	chr8:1880047-1882749	NA	hsa-ARHGEF10_0067	NA	ASCRP3006152	ARHGEF10	+	NA	exonic	NA	NA
chr8:18622958-18662408	chr8:18765448-18804898	hsa_circ_0002111	hsa-PSD3_000005	hsa_circPSD3_018	ASCRP3009846	PSD3	NA	538	exonic	Intergenic	circrna_finder
chr8:18622958-18662408	chr8:18765448-18804898	hsa_circ_0002111	hsa-PSD3_000005,hsa-PSD3_0019	hsa_circPSD3_018	ASCRP3009846	PSD3	-	538	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:18656804-18662408	chr8:18799294-18804898	hsa_circ_0004458	hsa-PSD3_000003	hsa_circPSD3_017	ASCRP3006806	PSD3	NA	448	exonic	Intergenic	circrna_finder
chr8:18656804-18662408	chr8:18799294-18804898	hsa_circ_0004458	hsa-PSD3_000003,hsa-PSD3_0018	hsa_circPSD3_017	ASCRP3006806	PSD3	-	448	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:18725183-18730243	chr8:18867673-18872733	hsa_circ_0136098	hsa-PSD3_000069	hsa_circPSD3_004	ASCRP3011655	PSD3	NA	1504	exonic	Intergenic	circrna_finder
chr8:18725183-18730243	chr8:18867673-18872733	hsa_circ_0136098	hsa-PSD3_000069,hsa-PSD3_0001	hsa_circPSD3_004	ASCRP3011655	PSD3	-	1504	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:19572395-19590077	chr8:19714884-19732566	hsa_circ_0001781	NA	hsa_circ_chr8_00080	ASCRP3005927	NA	NA	17682	intronic	Intergenic	circrna_finder
chr8:19572395-19590077	chr8:19714884-19732566	hsa_circ_0001781	hsa-CSGALNACT1_0014	hsa_circ_chr8_00080	ASCRP3005927	CSGALNACT1	-	17682	intronic	Exon,Intron	circrna_finder,ciri,find_circ
chr8:21832180-21834032	chr8:21974669-21976521	hsa_circ_0083530	hsa-XPO7_0002	hsa_circXPO7_023	ASCRP3012337	XPO7	+	271	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:21832180-21834032	chr8:21974669-21976521	hsa_circ_0083530	NA	hsa_circXPO7_023	ASCRP3012337	XPO7	NA	271	exonic	Intergenic	circrna_finder
chr8:21835280-21864096	chr8:21977769-22006585	hsa_circ_0083539	NA	hsa_circXPO7_039	ASCRP3005301	XPO7	+	3998	exonic	NA	NA
chr8:21958950-21959041	chr8:22101439-22101530	hsa_circ_0083587	NA	hsa_circFAM160B2_014	ASCRP3008319	FAM160B2,FHIP2B	+	91	exonic	Exon	circexplorer2,circrna_finder,find_circ
chr8:22054192-22054933	chr8:22196679-22197420	hsa_circ_0002075	hsa-BMP1_000001,hsa-BMP1_0002	hsa_circBMP1_007	ASCRP3011311	BMP1	+	342	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:22054192-22054933	chr8:22196679-22197420	hsa_circ_0002075	hsa-BMP1_000001	hsa_circBMP1_007	ASCRP3011311	BMP1	NA	342	exonic	Intergenic	circrna_finder
chr8:22332466-22333137	chr8:22474953-22475624	hsa_circ_0083619	hsa-PPP3CC_000001,hsa-PPP3CC_0001	hsa_circPPP3CC_001	ASCRP3011077	PPP3CC	+	323	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:22332466-22333137	chr8:22474953-22475624	hsa_circ_0083619	hsa-PPP3CC_000001	hsa_circPPP3CC_001	ASCRP3011077	PPP3CC	NA	323	exonic	Intergenic	circrna_finder
chr8:25101189-25132957	chr8:25243673-25275441	hsa_circ_0007190	hsa-DOCK5_0066	hsa_circDOCK5_004	ASCRP3005252	DOCK5	+	181	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:25156459-25158173	chr8:25298943-25300657	hsa_circ_0004219	hsa-DOCK5_000006,hsa-DOCK5_0006	hsa_circDOCK5_013	ASCRP3002192	DOCK5	+	240	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:25156459-25158173	chr8:25298943-25300657	hsa_circ_0004219	hsa-DOCK5_000006	hsa_circDOCK5_013	ASCRP3002192	DOCK5	NA	240	exonic	Intergenic	circrna_finder
chr8:25156459-25159970	chr8:25298943-25302454	hsa_circ_0083694	hsa-DOCK5_000002,hsa-DOCK5_0010	hsa_circDOCK5_014	ASCRP3001068	DOCK5	+	370	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:25230074-25232170	chr8:25372558-25374654	hsa_circ_0083722	hsa-DOCK5_000001,hsa-DOCK5_0002	hsa_circDOCK5_044	ASCRP3013092	DOCK5	+	292	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:25265498-25266456	chr8:25407982-25408940	hsa_circ_0007618	hsa-DOCK5_000003,hsa-DOCK5_0009	hsa_circDOCK5_053	ASCRP3001377	DOCK5	+	311	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:25265498-25266456	chr8:25407982-25408940	hsa_circ_0007618	hsa-DOCK5_000003	hsa_circDOCK5_053	ASCRP3001377	DOCK5	NA	311	exonic	Intergenic	circrna_finder
chr8:26248758-26265892	chr8:26391242-26408376	hsa_circ_0002131	hsa-BNIP3L_000001,hsa-BNIP3L_0001	hsa_circBNIP3L_003	ASCRP3012703	BNIP3L	+	511	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:26248758-26265892	chr8:26391242-26408376	hsa_circ_0002131	hsa-BNIP3L_000001	hsa_circBNIP3L_003	ASCRP3012703	BNIP3L	NA	511	exonic	Intergenic	circrna_finder
chr8:27151596-27151827	chr8:27294079-27294310	hsa_circ_0083756	hsa-TRIM35_000001	hsa_circTRIM35_003	ASCRP3001954	TRIM35	NA	231	exonic	Intergenic	circrna_finder
chr8:27151596-27151827	chr8:27294079-27294310	hsa_circ_0083756	hsa-TRIM35_000001,hsa-TRIM35_0002	hsa_circTRIM35_003	ASCRP3001954	TRIM35	-	231	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr8:27151596-27156076	chr8:27294079-27298559	hsa_circ_0083757	hsa-TRIM35_000002	hsa_circTRIM35_002	ASCRP3004214	TRIM35	NA	327	exonic	Intergenic	circrna_finder
chr8:27151596-27156076	chr8:27294079-27298559	hsa_circ_0083757	hsa-TRIM35_000002,hsa-TRIM35_0001	hsa_circTRIM35_002	ASCRP3004214	TRIM35	-	327	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:27179918-27183198	chr8:27322401-27325681	hsa_circ_0136231	hsa-PTK2B_000003,hsa-PTK2B_0003	hsa_circPTK2B_003	ASCRP3009103	PTK2B	+	376	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:27179918-27183198	chr8:27322401-27325681	hsa_circ_0136231	hsa-PTK2B_000003	hsa_circPTK2B_003	ASCRP3009103	PTK2B	NA	376	exonic	Intergenic	circrna_finder
chr8:27382878-27394372	chr8:27525361-27536855	hsa_circ_0083766	hsa-EPHX2_000001,hsa-EPHX2_0001	hsa_circEPHX2_002	ASCRP3003409	EPHX2	+	184	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:27382878-27394372	chr8:27525361-27536855	hsa_circ_0083766	hsa-EPHX2_000001	hsa_circEPHX2_002	ASCRP3003409	EPHX2	NA	184	exonic	Intergenic	circrna_finder
chr8:27514298-27530537	chr8:27656781-27673020	hsa_circ_0083776	NA	hsa_circSCARA3_006	ASCRP3001877	SCARA3	+	3264	exonic	NA	NA
chr8:27995214-28019595	chr8:28137697-28162078	hsa_circ_0083789	hsa-ELP3_000003,hsa-ELP3_0003	hsa_circELP3_014	ASCRP3012640	ELP3	+	661	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:27995214-28019595	chr8:28137697-28162078	hsa_circ_0083789	hsa-ELP3_000003	hsa_circELP3_014	ASCRP3012640	ELP3	NA	661	exonic	Intergenic	circrna_finder
chr8:28013458-28019595	chr8:28155941-28162078	hsa_circ_0001785	hsa-ELP3_000001,hsa-ELP3_0006	hsa_circELP3_016	ASCRP3002860	ELP3	+	467	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:28013458-28019595	chr8:28155941-28162078	hsa_circ_0001785	hsa-ELP3_000001	hsa_circELP3_016	ASCRP3002860	ELP3	NA	467	exonic	Intergenic	circrna_finder
chr8:28570973-28575724	chr8:28713456-28718207	hsa_circ_0003885	hsa-EXTL3_000001,hsa-EXTL3_0005	hsa_circEXTL3_006	ASCRP3006487	EXTL3	+	2717	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:28570973-28575724	chr8:28713456-28718207	hsa_circ_0003885	hsa-EXTL3_000001	hsa_circEXTL3_006	ASCRP3006487	EXTL3	NA	2717	exonic	Intergenic	circrna_finder
chr8:28595035-28600731	chr8:28737518-28743214	hsa_circ_0005411	hsa-EXTL3_0002	hsa_circEXTL3_018	ASCRP3004692	EXTL3	+	274	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:28595035-28600731	chr8:28737518-28743214	hsa_circ_0005411	NA	hsa_circEXTL3_018	ASCRP3004692	EXTL3	NA	274	exonic	Intergenic	circrna_finder
chr8:28654060-28671129	chr8:28796543-28813612	hsa_circ_0136269	hsa-INTS9_0015	hsa_circINTS9_009	ASCRP3008675	INTS9	-	368	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:28669843-28671129	chr8:28812326-28813612	hsa_circ_0083815	NA	hsa_circINTS9_008	ASCRP3000259	INTS9	NA	256	exonic	Intergenic	circrna_finder
chr8:28669843-28671129	chr8:28812326-28813612	hsa_circ_0083815	hsa-INTS9_0002	hsa_circINTS9_008	ASCRP3000259	INTS9	-	256	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:28692808-28695293	chr8:28835291-28837776	hsa_circ_0083818	hsa-INTS9_0005	hsa_circINTS9_006	ASCRP3006127	INTS9	-	227	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:28821327-28828036	chr8:28963810-28970519	hsa_circ_0083822	hsa-HMBOX1_000009,hsa-HMBOX1_0006	hsa_circHMBOX1_002	ASCRP3007754	HMBOX1	+	557	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:28821327-28828036	chr8:28963810-28970519	hsa_circ_0083822	hsa-HMBOX1_000009	hsa_circHMBOX1_002	ASCRP3007754	HMBOX1	NA	557	exonic	Intergenic	circrna_finder
chr8:28821327-28837673	chr8:28963810-28980156	hsa_circ_0001995	hsa-HMBOX1_000002,hsa-HMBOX1_0014	hsa_circHMBOX1_003	ASCRP3008342	HMBOX1	+	643	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:28821327-28837673	chr8:28963810-28980156	hsa_circ_0001995	hsa-HMBOX1_000002	hsa_circHMBOX1_003	ASCRP3008342	HMBOX1	NA	643	exonic	Intergenic	circrna_finder
chr8:28827559-28828036	chr8:28970042-28970519	hsa_circ_0083824	hsa-HMBOX1_000037,hsa-HMBOX1_0002	hsa_circHMBOX1_006	ASCRP3000257	HMBOX1	+	477	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:28827559-28828036	chr8:28970042-28970519	hsa_circ_0083824	hsa-HMBOX1_000037	hsa_circHMBOX1_006	ASCRP3000257	HMBOX1	NA	477	exonic	Intergenic	circrna_finder
chr8:28956385-28956758	chr8:29098868-29099241	hsa_circ_0136280	hsa-KIF13B_000042	hsa_circKIF13B_008	ASCRP3009878	KIF13B	NA	373	sense overlapping	Intergenic	circrna_finder
chr8:28956385-28956758	chr8:29098868-29099241	hsa_circ_0136280	hsa-KIF13B_000042,hsa-KIF13B_0040	hsa_circKIF13B_008	ASCRP3009878	KIF13B	-	373	sense overlapping	Exon,Intron	circrna_finder,ciri,find_circ
chr8:29927157-29927575	chr8:30069641-30070059	hsa_circ_0004283	NA	hsa_circTMEM66_005	ASCRP3005200	SARAF,TMEM66	-	418	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:29927157-29931571	chr8:30069641-30074055	hsa_circ_0083834	hsa-SARAF_0001	hsa_circTMEM66_004	ASCRP3007161	SARAF,TMEM66	-	597	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:30032600-30038146	chr8:30175084-30180630	hsa_circ_0006863	hsa-DCTN6_000001,hsa-DCTN6_0001	hsa_circDCTN6_003	ASCRP3010174	DCTN6	+	386	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:30032600-30038146	chr8:30175084-30180630	hsa_circ_0006863	hsa-DCTN6_000001	hsa_circDCTN6_003	ASCRP3010174	DCTN6	NA	386	exonic	Intergenic	circrna_finder
chr8:30034641-30038146	chr8:30177125-30180630	hsa_circ_0001786	hsa-DCTN6_000002,hsa-DCTN6_0002	hsa_circDCTN6_007	ASCRP3009140	DCTN6	+	280	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:30034641-30038146	chr8:30177125-30180630	hsa_circ_0001786	hsa-DCTN6_000002	hsa_circDCTN6_007	ASCRP3009140	AC026979.1,DCTN6	NA	280	exonic	Intron	circrna_finder
chr8:30332294-30336893	chr8:30474778-30479377	hsa_circ_0007409	hsa-RBPMS_000001,hsa-RBPMS_0001	hsa_circRBPMS_002	ASCRP3003445	RBPMS	+	180	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:30332294-30336893	chr8:30474778-30479377	hsa_circ_0007409	hsa-RBPMS_000001	hsa_circRBPMS_002	ASCRP3003445	RBPMS	NA	180	exonic	Intergenic	circrna_finder
chr8:30332294-30361953	chr8:30474778-30504436	hsa_circ_0006539	hsa-RBPMS_000002,hsa-RBPMS_0002	hsa_circRBPMS_003	ASCRP3006372	RBPMS	+	331	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:30332294-30361953	chr8:30474778-30504436	hsa_circ_0006539	hsa-RBPMS_000002	hsa_circRBPMS_003	ASCRP3006372	RBPMS	NA	331	exonic	Intergenic	circrna_finder
chr8:30412464-30435989	chr8:30554947-30578472	NA	hsa-GTF2E2_0014	NA	ASCRP3006463	GTF2E2	-	NA	sense overlapping	NA	NA
chr8:30557597-30560757	chr8:30700080-30703240	hsa_circ_0083861	hsa-GSR_000002	hsa_circGSR_011	ASCRP3000778	GSR	NA	203	exonic	Intergenic	circrna_finder
chr8:30557597-30560757	chr8:30700080-30703240	hsa_circ_0083861	hsa-GSR_000002,hsa-GSR_0010	hsa_circGSR_011	ASCRP3000778	GSR	-	203	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:30565588-30569605	chr8:30708071-30712088	hsa_circ_0083866	hsa-GSR_000004	hsa_circGSR_002	ASCRP3009106	GSR	NA	186	exonic	Intergenic	circrna_finder
chr8:30565588-30569605	chr8:30708071-30712088	hsa_circ_0083866	hsa-GSR_000004,hsa-GSR_0002	hsa_circGSR_002	ASCRP3009106	GSR	-	186	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:32453345-32474403	chr8:32595827-32616885	hsa_circ_0007279	hsa-NRG1_000001,hsa-NRG1_0001	hsa_circNRG1_018	ASCRP3009926	NRG1	+	402	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:32453345-32474403	chr8:32595827-32616885	hsa_circ_0007279	hsa-NRG1_000001	hsa_circNRG1_018	ASCRP3009926	NRG1	NA	402	exonic	Intergenic	circrna_finder
chr8:32599525-32617924	chr8:32742007-32760406	NA	hsa-NRG1_0035	NA	ASCRP3008001	NRG1	+	NA	exonic	NA	NA
chr8:35406809-35425759	chr8:35549291-35568241	hsa_circ_0083913	hsa-UNC5D_0008	hsa_circUNC5D_018	ASCRP3005409	UNC5D	+	363	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:37427243-37431350	chr8:37569725-37573832	hsa_circ_0136457	NA	hsa_circ_chr8_00078	ASCRP3010424	NA	NA	4107	intergenic	Intergenic	circrna_finder,ciri,find_circ
chr8:37427243-37431350	chr8:37569725-37573832	hsa_circ_0136457	hsa-intergenic_000459	hsa_circ_chr8_00078	ASCRP3010424	NA	-	4107	intergenic	Intergenic	circrna_finder,find_circ
chr8:37623043-37623873	chr8:37765525-37766355	hsa_circ_0001788	hsa-PROSC_000001,hsa-PROSC_0001	hsa_circPROSC_002	ASCRP3001643	PLPBP,PROSC	+	220	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:37623043-37623873	chr8:37765525-37766355	hsa_circ_0001788	hsa-PROSC_000001	hsa_circPROSC_002	ASCRP3001643	PROSC	NA	220	exonic	Intergenic	circrna_finder
