hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr8:61653817-61693989	chr8:60741258-60781430	hsa_circ_0136823	hsa-CHD7_0002	hsa_circCHD7_004	ASCRP3000530	CHD7	+	2270	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:61707544-61714152	chr8:60794985-60801593	hsa_circ_0136828	hsa-CHD7_000070,hsa-CHD7_0001	hsa_circCHD7_017	ASCRP3011912	CHD7	+	346	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:618597-624047	chr8:668597-674047	hsa_circ_0136839	hsa-ERICH1_000001,hsa-ERICH1_0001	hsa_circERICH1_006	ASCRP3003029	ERICH1	-	954	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:62366699-62371101	chr8:61454140-61458542	hsa_circ_0084595	hsa-CLVS1_0004	hsa_circCLVS1_008	ASCRP3004547	CLVS1	+	347	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:62531536-62566219	chr8:61618977-61653660	hsa_circ_0084606	hsa-AC090094_0007,hsa-ASPH_000001	hsa_circASPH_017	ASCRP3011965	ASPH	-	654	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:62546241-62566219	chr8:61633682-61653660	hsa_circ_0009158	hsa-AC090094_0029,hsa-ASPH_000009	hsa_circASPH_016	ASCRP3013398	ASPH	-	612	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:62546241-62596747	chr8:61633682-61684188	hsa_circ_0008337	hsa-AC090094_0002,hsa-ASPH_000003	hsa_circASPH_010	ASCRP3000708	ASPH	-	876	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:6582390-6605349	chr8:6724869-6747828	hsa_circ_0002682	hsa-AGPAT5_000002,hsa-AGPAT5_0006	hsa_circAGPAT5_006	ASCRP3008926	AGPAT5	+	526	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:6588231-6590171	chr8:6730710-6732650	hsa_circ_0136891	hsa-AGPAT5_0009	hsa_circAGPAT5_008	ASCRP3007366	AGPAT5	+	206	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:66582107-66582253	chr8:65669872-65670018	hsa_circ_0084625	hsa-MTFR1_0010	hsa_circMTFR1_002	ASCRP3009857	MTFR1	+	146	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr8:67484716-67485741	chr8:66572481-66573506	hsa_circ_0136924	hsa-MYBL1_0009	hsa_circMYBL1_010	ASCRP3009151	MYBL1	-	258	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:67513932-67514758	chr8:66601697-66602523	hsa_circ_0004863	hsa-MYBL1_0015	hsa_circMYBL1_001	ASCRP3012320	MYBL1	-	178	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:68015271-68031056	chr8:67103036-67118821	hsa_circ_0084669	hsa-CSPP1_0078	hsa_circCSPP1_034	ASCRP3003804	CSPP1	+	732	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:68018139-68028357	chr8:67105904-67116122	hsa_circ_0001806	hsa-CSPP1_000004,hsa-CSPP1_0077	hsa_circCSPP1_041	ASCRP3009815	CSPP1	+	432	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:68030482-68044315	chr8:67118247-67132080	hsa_circ_0084677	hsa-CSPP1_000009,hsa-CSPP1_0139	hsa_circCSPP1_051	ASCRP3006973	CSPP1	+	331	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:68030482-68049838	chr8:67118247-67137603	hsa_circ_0084678	hsa-CSPP1_000002,hsa-CSPP1_0010	hsa_circCSPP1_052	ASCRP3007413	CSPP1	+	479	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:68044185-68049838	chr8:67131950-67137603	hsa_circ_0003388	hsa-CSPP1_000003	hsa_circCSPP1_058	ASCRP3005403	CSPP1	NA	278	exonic	Intergenic	circexplorer2,circrna_finder,ciri,find_circ
chr8:70588843-70594578	chr8:69676608-69682343	hsa_circ_0084725	hsa-SLCO5A1_0004	hsa_circSLCO5A1_016	ASCRP3004514	SLCO5A1	-	467	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:70617265-70674110	chr8:69705030-69761875	hsa_circ_0137051	hsa-SLCO5A1_000002,hsa-SLCO5A1_0003	hsa_circSLCO5A1_006	ASCRP3003173	SLCO5A1	-	715	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:70650274-70674110	chr8:69738039-69761875	hsa_circ_0084727	hsa-SLCO5A1_000016,hsa-SLCO5A1_0001	hsa_circSLCO5A1_004	ASCRP3008397	SLCO5A1	-	516	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:71071739-71075089	chr8:70159504-70162854	hsa_circ_0001810	hsa-NCOA2_000002,hsa-NCOA2_0026	hsa_circNCOA2_013	ASCRP3000812	NCOA2	-	292	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:71495398-71508556	chr8:70583163-70596321	hsa_circ_0137073	hsa-TRAM1_0002	hsa_circTRAM1_016	ASCRP3000005	TRAM1	-	625	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:71499129-71499411	chr8:70586894-70587176	hsa_circ_0084753	hsa-TRAM1_0012	hsa_circTRAM1_019	ASCRP3005222	TRAM1	-	176	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:72181974-72229924	chr8:71269739-71317689	hsa_circ_0137083	hsa-EYA1_0015	hsa_circEYA1_006	ASCRP3013306	EYA1	-	632	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:74585341-74601048	chr8:73673106-73688813	hsa_circ_0001811	hsa-STAU2_000086,hsa-STAU2_0017	hsa_circSTAU2_011	ASCRP3002640	STAU2	-	296	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:74650518-74652103	chr8:73738283-73739868	hsa_circ_0137109	hsa-STAU2_0050	hsa_circSTAU2_003	ASCRP3001124	STAU2	-	179	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:75156763-75157410	chr8:74244528-74245175	hsa_circ_0137111	hsa-JPH1_0004	hsa_circJPH1_004	ASCRP3007231	JPH1	-	647	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:77616277-77620283	chr8:76704042-76708048	hsa_circ_0084789	hsa-ZFHX4_000018,hsa-ZFHX4_0002	hsa_circZFHX4_001	ASCRP3005425	ZFHX4	+	3139	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:86178836-86180856	chr8:85266607-85268627	hsa_circ_0084812	hsa-CA13_0001	hsa_circCA13_001	ASCRP3005353	CA13	+	315	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:89198704-89209535	chr8:88186475-88197306	hsa_circ_0137255	hsa-MMP16_0017	hsa_circMMP16_002	ASCRP3004858	MMP16	-	272	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:90734242-90737869	chr8:89722014-89725641	hsa_circ_0008587	hsa-RP11-37B2_000005,hsa-RP11-37B2_0001	hsa_circ_chr8_00070	ASCRP3004762	LOC101929709,RIPK2-DT	-	3627	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:90736856-90737869	chr8:89724628-89725641	hsa_circ_0002576	hsa-RP11-37B2_000001,hsa-RP11-37B2_0002	hsa_circ_chr8_00069	ASCRP3002064	RIPK2-DT	-	1013	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:92301363-92330608	chr8:91289135-91318380	hsa_circ_0137288	hsa-SLC26A7_000004,hsa-SLC26A7_0008	hsa_circSLC26A7_002	ASCRP3009542	SLC26A7	+	449	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:9437668-9437893	chr8:9580158-9580383	hsa_circ_0083294	hsa-TNKS_0003	hsa_circTNKS_004	ASCRP3002854	TNKS	+	225	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:95399211-95423543	chr8:94386983-94411315	hsa_circ_0137349	hsa-FSBP_0006	hsa_circRAD54B_010	ASCRP3005710	RAD54B	-	1681	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:95518727-95524317	chr8:94506499-94512089	hsa_circ_0084904	hsa-KIAA1429_000063,hsa-KIAA1429_0001	hsa_circKIAA1429_031	ASCRP3004885	KIAA1429,VIRMA	-	1346	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:95676924-95677424	chr8:94664696-94665196	hsa_circ_0084927	hsa-ESRP1_000001,hsa-ESRP1_0003	hsa_circESRP1_001	ASCRP3006873	ESRP1	+	287	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:95839490-95854716	chr8:94827262-94842488	hsa_circ_0001814	hsa-INTS8_0021	hsa_circINTS8_009	ASCRP3001292	INTS8	+	955	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:97318671-97321850	chr8:96306443-96309622	hsa_circ_0084984	hsa-PTDSS1_0007	hsa_circPTDSS1_017	ASCRP3009750	PTDSS1	+	179	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:97318671-97343323	chr8:96306443-96331095	hsa_circ_0008303	hsa-PTDSS1_000002,hsa-PTDSS1_0006	hsa_circPTDSS1_020	ASCRP3006709	PTDSS1	+	418	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:98673299-98703416	chr8:97661071-97691188	hsa_circ_0002114	hsa-MTDH_000047,hsa-MTDH_0001	hsa_circMTDH_003	ASCRP3008416	MTDH	+	667	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:98698895-98703416	chr8:97686667-97691188	hsa_circ_0002961	hsa-MTDH_000046,hsa-MTDH_0004	hsa_circMTDH_008	ASCRP3000193	MTDH	+	565	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:99538969-99560389	chr8:98526741-98548161	hsa_circ_0003593	hsa-STK3_000063,hsa-STK3_0004	hsa_circSTK3_021	ASCRP3007399	STK3	-	369	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:99538969-99608397	chr8:98526741-98596169	hsa_circ_0002798	hsa-STK3_000062,hsa-STK3_0003	hsa_circSTK3_018	ASCRP3005363	STK3	-	633	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:99718694-99719539	chr8:98706466-98707311	hsa_circ_0004592	hsa-STK3_000061,hsa-STK3_0001	hsa_circSTK3_015	ASCRP3001380	STK3	-	333	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr8:99718694-99761618	chr8:98706466-98749390	hsa_circ_0085045	hsa-STK3_000001,hsa-STK3_0005	hsa_circSTK3_008	ASCRP3000145	STK3	-	448	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:100109595-100112837	chr9:97347313-97350555	hsa_circ_0087659	hsa-CCDC180_000004,hsa-RP11-23J9_0006	hsa_circBDAG1_008	ASCRP3000161	CCDC180,SUGT1P4-STRA6LP-CCDC180	+	504	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:100756912-100767435	chr9:97994630-98005153	hsa_circ_0005739	hsa-ANP32B_0001	hsa_circANP32B_003	ASCRP3009475	ANP32B	+	463	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:100839199-100840629	chr9:98076917-98078347	hsa_circ_0137497	hsa-NANS_000001,hsa-NANS_0001	hsa_circNANS_004	ASCRP3009784	NANS	+	255	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:100897087-100899970	chr9:98134805-98137688	hsa_circ_0137502	hsa-CORO2A_0003	hsa_circCORO2A_003	ASCRP3006401	CORO2A	-	267	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:101891136-101904985	chr9:99128854-99142703	hsa_circ_0087731	hsa-TGFBR1_0006	hsa_circTGFBR1_004	ASCRP3009763	TGFBR1	+	876	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:102606930-102609897	chr9:99844648-99847615	hsa_circ_0002643	hsa-NR4A3_000001,hsa-NR4A3_0001	hsa_circNR4A3_008	ASCRP3007089	NR4A3	+	379	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:102722198-102722437	chr9:99959916-99960155	hsa_circ_0001876	hsa-STX17_000002,hsa-STX17_0007	hsa_circSTX17_003	ASCRP3009009	STX17	+	167	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:103002341-103009069	chr9:100240059-100246787	hsa_circ_0137550	hsa-INVS_0005	hsa_circINVS_012	ASCRP3005673	INVS	+	463	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:103002341-103027210	chr9:100240059-100264928	hsa_circ_0137552	hsa-INVS_0034	hsa_circINVS_015	ASCRP3012260	INVS	+	956	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:103204187-103204638	chr9:100441905-100442356	hsa_circ_0006388	hsa-MSANTD3_000001,hsa-MSANTD3_0001	hsa_circC9orf30-TMEFF1_001	ASCRP3011222	MSANTD3	+	451	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:103271286-103279053	chr9:100509004-100516771	hsa_circ_0137573	hsa-MSANTD3-TMEFF1_0008	hsa_circTMEFF1_012	ASCRP3012065	MSANTD3-TMEFF1,TMEFF1	+	254	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:107528605-107535189	chr9:104766324-104772908	hsa_circ_0087800	NA	hsa_circNIPSNAP3B_002	ASCRP3008112	NIPSNAP3B	+	607	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:108125101-108145640	chr9:105362820-105383359	hsa_circ_0137628	hsa-SLC44A1_0034	hsa_circSLC44A1_022	ASCRP3008696	SLC44A1	+	969	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:108296773-108301632	chr9:105534492-105539351	hsa_circ_0003939	hsa-FSD1L_000003,hsa-FSD1L_0002	hsa_circFSD1L_010	ASCRP3001783	FSD1L	+	442	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:108483817-108510471	chr9:105721536-105748190	hsa_circ_0137646	hsa-TMEM38B_000003,hsa-TMEM38B_0003	hsa_circTMEM38B_007	ASCRP3013351	TMEM38B	+	391	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:109734285-109746690	chr9:106972004-106984409	hsa_circ_0009029	hsa-ZNF462_000021,hsa-ZNF462_0005	hsa_circZNF462_007	ASCRP3011913	ZNF462	+	629	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:110062421-110068928	chr9:107300140-107306647	hsa_circ_0087855	hsa-RAD23B_000028,hsa-RAD23B_0003	hsa_circRAD23B_005	ASCRP3004937	RAD23B	+	431	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:110062421-110074018	chr9:107300140-107311737	hsa_circ_0008812	hsa-RAD23B_000026,hsa-RAD23B_0001	hsa_circRAD23B_006	ASCRP3001427	RAD23B	+	487	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:110062421-110084399	chr9:107300140-107322118	hsa_circ_0087856	hsa-RAD23B_0036	hsa_circRAD23B_008	ASCRP3000476	RAD23B	+	751	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:110068659-110074018	chr9:107306378-107311737	hsa_circ_0087861	hsa-RAD23B_000005,hsa-RAD23B_0010	hsa_circRAD23B_015	ASCRP3008766	RAD23B	+	325	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:110068659-110081160	chr9:107306378-107318879	hsa_circ_0087862	hsa-RAD23B_000012,hsa-RAD23B_0011	hsa_circRAD23B_016	ASCRP3004508	RAD23B	+	453	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:110084263-110087285	chr9:107321982-107325004	hsa_circ_0001880	hsa-RAD23B_000003,hsa-RAD23B_0014	hsa_circRAD23B_018	ASCRP3007282	RAD23B	+	435	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:111795586-111800397	chr9:109033306-109038117	hsa_circ_0087888	hsa-TMEM245_000003,hsa-TMEM245_0008	hsa_circC9orf5_072	ASCRP3002091	C9orf5,TMEM245	-	471	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:111795586-111812972	chr9:109033306-109050692	hsa_circ_0087890	hsa-TMEM245_0024	hsa_circC9orf5_069	ASCRP3006107	C9orf5,TMEM245	-	740	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:111795586-111826847	chr9:109033306-109064567	hsa_circ_0087893	hsa-TMEM245_000004,hsa-TMEM245_0016	hsa_circC9orf5_058	ASCRP3006620	C9orf5,TMEM245	-	1062	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:111795586-111870850	chr9:109033306-109108570	hsa_circ_0087897	hsa-TMEM245_000011,hsa-TMEM245_0009	hsa_circC9orf5_015	ASCRP3006106	C9orf5,TMEM245	-	2015	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:111812562-111812972	chr9:109050282-109050692	hsa_circ_0087905	hsa-TMEM245_000074,hsa-TMEM245_0013	hsa_circC9orf5_067	ASCRP3003209	C9orf5,TMEM245	-	269	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:111812562-111826847	chr9:109050282-109064567	hsa_circ_0003965	hsa-TMEM245_000069,hsa-TMEM245_0012	hsa_circC9orf5_055	ASCRP3004395	C9orf5,TMEM245	-	591	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:111819470-111826847	chr9:109057190-109064567	hsa_circ_0004109	hsa-TMEM245_000010,hsa-TMEM245_0021	hsa_circC9orf5_054	ASCRP3009568	C9orf5,TMEM245	-	322	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:111843118-111849622	chr9:109080838-109087342	hsa_circ_0004504	hsa-TMEM245_0031	hsa_circC9orf5_038	ASCRP3012850	C9orf5,TMEM245	-	299	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:111868787-111870850	chr9:109106507-109108570	hsa_circ_0087938	hsa-TMEM245_000075,hsa-TMEM245_0014	hsa_circC9orf5_005	ASCRP3006822	C9orf5,TMEM245	-	220	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:112898406-112900819	chr9:110136126-110138539	hsa_circ_0008706	hsa-AKAP2_0003	hsa_circPALM2-AKAP2_001	ASCRP3003039	PALM2-AKAP2,PALM2AKAP2	+	2413	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:113703700-113704448	chr9:110941420-110942168	hsa_circ_0002890	hsa-LPAR1_0001	hsa_circLPAR1_019	ASCRP3007046	LPAR1	-	748	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:113703700-113735838	chr9:110941420-110973558	hsa_circ_0003611	hsa-LPAR1_000010,hsa-LPAR1_0005	hsa_circLPAR1_016	ASCRP3002616	LPAR1	-	974	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:113734352-113735838	chr9:110972072-110973558	hsa_circ_0087960	hsa-LPAR1_000008,hsa-LPAR1_0003	hsa_circLPAR1_015	ASCRP3002881	LPAR1	-	226	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114137392-114154104	chr9:111375112-111391824	hsa_circ_0087986	hsa-KIAA0368_0245	hsa_circKIAA0368_059	ASCRP3004098	ECPAS,KIAA0368	-	1018	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114195512-114195652	chr9:111433232-111433372	hsa_circ_0088021	hsa-KIAA0368_0081	hsa_circKIAA0368_029	ASCRP3013142	ECPAS,KIAA0368	-	140	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114195512-114206774	chr9:111433232-111444494	hsa_circ_0003697	hsa-KIAA0368_000123,hsa-KIAA0368_0047	hsa_circKIAA0368_017	ASCRP3004126	ECPAS,KIAA0368	-	695	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114289547-114296633	chr9:111527267-111534353	hsa_circ_0137709	hsa-ZNF483_000003,hsa-ZNF483_0001	hsa_circZNF483_002	ASCRP3000077	ZNF483	+	849	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114293154-114296633	chr9:111530874-111534353	hsa_circ_0137710	hsa-ZNF483_000006,hsa-ZNF483_0004	hsa_circZNF483_003	ASCRP3012279	ZNF483	+	309	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114332370-114348445	chr9:111570090-111586165	hsa_circ_0008043	hsa-AL135787_0006,hsa-PTGR1_000009	hsa_circPTGR1_004	ASCRP3009215	PTGR1	-	670	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114685128-114693637	chr9:111922848-111931357	hsa_circ_0004830	hsa-UGCG_0003	hsa_circUGCG_007	ASCRP3005031	UGCG	+	584	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114840817-114842445	chr9:112078537-112080165	hsa_circ_0088036	hsa-SUSD1_0039	hsa_circSUSD1_041	ASCRP3012670	SUSD1	-	279	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114860749-114864565	chr9:112098469-112102285	hsa_circ_0088045	hsa-SUSD1_0020	hsa_circSUSD1_032	ASCRP3008898	SUSD1	-	303	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114860749-114875148	chr9:112098469-112112868	hsa_circ_0088046	hsa-SUSD1_0015	hsa_circSUSD1_028	ASCRP3005681	SUSD1	-	588	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114886536-114919893	chr9:112124256-112157613	hsa_circ_0004286	hsa-SUSD1_000010,hsa-SUSD1_0041	hsa_circSUSD1_004	ASCRP3010481	SUSD1	-	783	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114904599-114919893	chr9:112142319-112157613	hsa_circ_0088058	hsa-SUSD1_0007	hsa_circSUSD1_003	ASCRP3005142	SUSD1	-	603	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114905750-114905903	chr9:112143470-112143623	hsa_circ_0088059	hsa-SUSD1_0042	hsa_circSUSD1_016	ASCRP3007189	SUSD1	-	153	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:114911523-114919893	chr9:112149243-112157613	hsa_circ_0088062	hsa-SUSD1_000006,hsa-SUSD1_0016	hsa_circSUSD1_001	ASCRP3000113	SUSD1	-	270	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:115013208-115015068	chr9:112250928-112252788	hsa_circ_0088072	hsa-PTBP3_000056,hsa-PTBP3_0003	hsa_circPTBP3_029	ASCRP3007066	PTBP3	-	286	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:115013208-115024879	chr9:112250928-112262599	hsa_circ_0088073	hsa-PTBP3_000007,hsa-PTBP3_0012	hsa_circPTBP3_028	ASCRP3011012	PTBP3	-	451	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:115013208-115060196	chr9:112250928-112297916	hsa_circ_0003458	hsa-PTBP3_000054,hsa-PTBP3_0002	hsa_circPTBP3_014	ASCRP3009247	PTBP3	-	853	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:115024714-115060196	chr9:112262434-112297916	hsa_circ_0008192	hsa-PTBP3_000053,hsa-PTBP3_0001	hsa_circPTBP3_012	ASCRP3007250	PTBP3	-	567	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:115030328-115060196	chr9:112268048-112297916	hsa_circ_0003500	hsa-PTBP3_000055,hsa-PTBP3_0007	hsa_circPTBP3_011	ASCRP3005825	PTBP3	-	402	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:115166274-115168002	chr9:112403994-112405722	hsa_circ_0088087	hsa-HSDL2_000004,hsa-HSDL2_0006	hsa_circHSDL2_002	ASCRP3008965	HSDL2	+	263	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:115166274-115171301	chr9:112403994-112409021	hsa_circ_0088088	hsa-HSDL2_000002,hsa-HSDL2_0003	hsa_circHSDL2_004	ASCRP3002935	HSDL2	+	378	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:115336336-115337531	chr9:112574056-112575251	hsa_circ_0002925	hsa-KIAA1958_000006,hsa-KIAA1958_0001	hsa_circKIAA1958_002	ASCRP3012089	KIAA1958	+	1195	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:116018393-116019465	chr9:113256113-113257185	hsa_circ_0088128	hsa-SLC31A1_0002	hsa_circSLC31A1_002	ASCRP3010696	SLC31A1	+	237	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:116247904-116260360	chr9:113485624-113498080	hsa_circ_0088145	hsa-RGS3_0017	hsa_circRGS3_003	ASCRP3007514	RGS3	+	277	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:117399269-117401006	chr9:114636989-114638726	hsa_circ_0002318	hsa-C9orf91_000002,hsa-C9orf91_0002	hsa_circC9orf91_008	ASCRP3006522	C9orf91,TMEM268	+	264	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:117819431-117819704	chr9:115057152-115057425	hsa_circ_0088200	hsa-TNC_0013	hsa_circTNC_015	ASCRP3001126	TNC	-	273	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:118949432-118950495	chr9:116187153-116188216	hsa_circ_0005456	NA	hsa_circPAPPA_002	ASCRP3004135	PAPPA	+	1063	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:118949432-118997916	chr9:116187153-116235637	hsa_circ_0088209	hsa-PAPPA_0018	hsa_circPAPPA_003	ASCRP3009531	PAPPA	+	2317	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:118969734-118989831	chr9:116207455-116227552	hsa_circ_0088214	hsa-PAPPA_0007	hsa_circPAPPA_008	ASCRP3008239	PAPPA	+	755	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:118969734-118997916	chr9:116207455-116235637	hsa_circ_0002052	hsa-PAPPA_0005	hsa_circPAPPA_009	ASCRP3003079	PAPPA	+	1254	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:118969734-119033695	chr9:116207455-116271416	hsa_circ_0008792	hsa-PAPPA_0017	hsa_circPAPPA_010	ASCRP3012138	PAPPA	+	1475	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr9:118982215-118989831	chr9:116219936-116227552	hsa_circ_0088220	hsa-PAPPA_0076	hsa_circPAPPA_016	ASCRP3005742	PAPPA	+	315	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
