hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr6:135507040-135524462	chr6:135185902-135203324	hsa_circ_0001642	hsa-MYB_0001	hsa_circMYB_002	ASCRP3005217	MYB	+	2146	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:135748304-135778851	chr6:135427166-135457713	hsa_circ_0077930	NA	hsa_circAHI1_018	ASCRP3013327	AHI1	NA	1833	exonic	Intergenic	circRNA_finder
chr6:135748304-135778851	chr6:135427166-135457713	hsa_circ_0077930	hsa-AHI1_0015	hsa_circAHI1_018	ASCRP3013327	AHI1	-	1833	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:136599002-136603825	chr6:136277864-136282687	hsa_circ_0130785	hsa-BCLAF1_000029	hsa_circBCLAF1_002	ASCRP3005442	BCLAF1	NA	1130	exonic	Intergenic	circRNA_finder
chr6:136599002-136603825	chr6:136277864-136282687	hsa_circ_0130785	hsa-BCLAF1_000029	hsa_circBCLAF1_002	ASCRP3005442	BCLAF1	-	1130	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:138528178-138531178	chr6:138207041-138210041	hsa_circ_0130808	hsa-ARFGEF3_0028,hsa-KIAA1244_000001	hsa_circKIAA1244_002	ASCRP3007656	ARFGEF3	+	214	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:138528178-138531178	chr6:138207041-138210041	hsa_circ_0130808	hsa-KIAA1244_000001	hsa_circKIAA1244_002	ASCRP3007656	ARFGEF3	NA	214	exonic	Intergenic	circRNA_finder
chr6:138559645-138566728	chr6:138238508-138245591	hsa_circ_0130816	NA	hsa_circKIAA1244_012	ASCRP3005302	KIAA1244	NA	245	exonic	Intergenic	circRNA_finder
chr6:138559645-138566728	chr6:138238508-138245591	hsa_circ_0130816	hsa-ARFGEF3_0029	hsa_circKIAA1244_012	ASCRP3005302	KIAA1244	+	245	exonic	NA	NA
chr6:139262471-139269050	chr6:138941334-138947913	hsa_circ_0005210	hsa-REPS1_000027	hsa_circREPS1_004	ASCRP3008750	REPS1	NA	982	exonic	Intergenic	circRNA_finder
chr6:139262471-139269050	chr6:138941334-138947913	hsa_circ_0005210	hsa-REPS1_000027,hsa-REPS1_0001	hsa_circREPS1_004	ASCRP3008750	REPS1	-	982	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:139264649-139265759	chr6:138943512-138944622	hsa_circ_0004368	hsa-REPS1_000025	hsa_circREPS1_006	ASCRP3013017	REPS1	NA	352	exonic	Intergenic	circRNA_finder
chr6:139264649-139265759	chr6:138943512-138944622	hsa_circ_0004368	hsa-REPS1_000025,hsa-REPS1_0015	hsa_circREPS1_006	ASCRP3013017	REPS1	-	352	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:144843115-144854396	chr6:144521979-144533260	hsa_circ_0001646	hsa-UTRN_0096	hsa_circUTRN_056	ASCRP3000948	UTRN	+	692	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:145103057-145124283	chr6:144781921-144803147	hsa_circ_0001648	hsa-UTRN_000004,hsa-UTRN_0041	hsa_circUTRN_091	ASCRP3004224	UTRN	+	725	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:145103057-145124283	chr6:144781921-144803147	hsa_circ_0001648	hsa-UTRN_000004	hsa_circUTRN_091	ASCRP3004224	UTRN	NA	725	exonic	Intergenic	circRNA_finder
chr6:146209155-146216108	chr6:145888019-145894972	hsa_circ_0130937	hsa-SHPRH_000039,hsa-SHPRH_0018	hsa_circSHPRH_023	ASCRP3010823	SHPRH	-	435	sense overlapping	Exon,Intron	circRNA_finder,CIRI,find_circ
chr6:146209155-146216113	chr6:145888019-145894977	hsa_circ_0001649	hsa-SHPRH_000001	hsa_circSHPRH_019	ASCRP3003715	SHPRH	NA	440	exonic	Intergenic	circRNA_finder
chr6:146209155-146216113	chr6:145888019-145894977	hsa_circ_0001649	hsa-SHPRH_000001,hsa-SHPRH_0005	hsa_circSHPRH_019	ASCRP3003715	SHPRH	-	440	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:147527106-147560406	chr6:147205970-147239270	hsa_circ_0078150	hsa-STXBP5_000018,hsa-STXBP5_0036	hsa_circSTXBP5_002	ASCRP3006590	STXBP5	+	281	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:147527106-147560406	chr6:147205970-147239270	hsa_circ_0078150	hsa-STXBP5_000018	hsa_circSTXBP5_002	ASCRP3006590	STXBP5	NA	281	exonic	Intergenic	circRNA_finder
chr6:150147399-150174296	chr6:149826263-149853160	hsa_circ_0007771	hsa-LRP11_000001	hsa_circLRP11_006	ASCRP3011928	LRP11	NA	735	exonic	Intergenic	circRNA_finder
chr6:150147399-150174296	chr6:149826263-149853160	hsa_circ_0007771	hsa-LRP11_000001,hsa-LRP11_0001	hsa_circLRP11_006	ASCRP3011928	LRP11,RAET1E	-	735	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:155095122-155109156	chr6:154773988-154788022	hsa_circ_0078363	hsa-SCAF8_000007,hsa-SCAF8_0007	hsa_circSCAF8_011	ASCRP3010856	SCAF8	+	291	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:155095122-155116273	chr6:154773988-154795139	hsa_circ_0001654	hsa-SCAF8_000005,hsa-SCAF8_0001	hsa_circSCAF8_013	ASCRP3010868	SCAF8	+	576	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:155095122-155116273	chr6:154773988-154795139	hsa_circ_0001654	hsa-SCAF8_000005	hsa_circSCAF8_013	ASCRP3010868	SCAF8	NA	576	exonic	Intergenic	circRNA_finder
chr6:155108994-155114110	chr6:154787860-154792976	hsa_circ_0078373	hsa-SCAF8_000006,hsa-SCAF8_0011	hsa_circSCAF8_032	ASCRP3013474	SCAF8	+	316	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:155108994-155114110	chr6:154787860-154792976	hsa_circ_0078373	hsa-SCAF8_000006	hsa_circSCAF8_032	ASCRP3013474	SCAF8	NA	316	exonic	Intergenic	circRNA_finder
chr6:15615497-15652371	chr6:15615266-15652140	hsa_circ_0075681	hsa-DTNBP1_000002	hsa_circDTNBP1_003	ASCRP3012029	DTNBP1	NA	432	exonic	Intergenic	circRNA_finder
chr6:15615497-15652371	chr6:15615266-15652140	hsa_circ_0075681	hsa-DTNBP1_000002,hsa-DTNBP1_0003	hsa_circDTNBP1_003	ASCRP3012029	DTNBP1	-	432	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:156468903-156489628	chr6:156147769-156168494	hsa_circ_0001655	hsa-intergenic_001177	hsa_circ_chr6_00095	ASCRP3005914	AL589693.1	-	20725	intergenic	Intron	circRNA_finder,CIRI,find_circ
chr6:158288578-158296208	chr6:157867546-157875176	hsa_circ_0002971	hsa-SNX9_000003,hsa-SNX9_0001	hsa_circSNX9_002	ASCRP3000368	SNX9	+	288	exonic	Exon,Intron	circexplorer2,circRNA_finder,find_circ
chr6:158288578-158296208	chr6:157867546-157875176	hsa_circ_0002971	hsa-SNX9_000003	hsa_circSNX9_002	ASCRP3000368	SNX9	NA	288	exonic	Intergenic	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:158850767-158852695	chr6:158429735-158431663	hsa_circ_0001660	hsa-TULP4_000015,hsa-TULP4_0015	hsa_circTULP4_013	ASCRP3005572	TULP4	+	1928	sense overlapping	Exon,Intron	circRNA_finder,CIRI,find_circ
chr6:158850767-158852695	chr6:158429735-158431663	hsa_circ_0001660	hsa-TULP4_000015	hsa_circTULP4_013	ASCRP3005572	TULP4	NA	1928	sense overlapping	Intergenic	circRNA_finder
chr6:158850767-158873300	chr6:158429735-158452268	hsa_circ_0002987	hsa-TULP4_000003,hsa-TULP4_0017	hsa_circTULP4_015	ASCRP3009718	TULP4	+	478	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:158850767-158873300	chr6:158429735-158452268	hsa_circ_0002987	hsa-TULP4_000003	hsa_circTULP4_015	ASCRP3009718	TULP4	NA	478	exonic	Intergenic	circRNA_finder
chr6:158850767-158882761	chr6:158429735-158461729	hsa_circ_0078465	hsa-TULP4_000002,hsa-TULP4_0004	hsa_circTULP4_016	ASCRP3004010	TULP4	+	645	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:158850767-158882761	chr6:158429735-158461729	hsa_circ_0078465	hsa-TULP4_000002	hsa_circTULP4_016	ASCRP3004010	TULP4	NA	645	exonic	Intergenic	circRNA_finder
chr6:160819010-160828227	chr6:160397978-160407195	hsa_circ_0078605	hsa-SLC22A3_0010	hsa_circSLC22A3_003	ASCRP3011085	SLC22A3	+	259	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:160819010-160831878	chr6:160397978-160410846	hsa_circ_0078607	hsa-SLC22A3_000001,hsa-SLC22A3_0001	hsa_circSLC22A3_005	ASCRP3008877	SLC22A3	+	546	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:160819010-160831878	chr6:160397978-160410846	hsa_circ_0078607	hsa-SLC22A3_000001	hsa_circSLC22A3_005	ASCRP3008877	SLC22A3	NA	546	exonic	Intergenic	circRNA_finder
chr6:161469647-161471011	chr6:161048615-161049979	hsa_circ_0078619	hsa-MAP3K4_000036,hsa-MAP3K4_0001	hsa_circMAP3K4_006	ASCRP3009757	MAP3K4	+	1364	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:161469647-161471011	chr6:161048615-161049979	hsa_circ_0078619	hsa-MAP3K4_000036	hsa_circMAP3K4_006	ASCRP3009757	MAP3K4	NA	1364	exonic	Intergenic	circRNA_finder
chr6:16326624-16328701	chr6:16326393-16328470	hsa_circ_0007132	NA	hsa_circATXN1_029	ASCRP3005290	ATXN1	NA	2077	exonic	Intergenic	circRNA_finder
chr6:16326624-16328701	chr6:16326393-16328470	hsa_circ_0007132	hsa-ATXN1_0001	hsa_circATXN1_029	ASCRP3005290	ATXN1	-	2077	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:16658006-16753578	chr6:16657775-16753347	hsa_circ_0004032	NA	hsa_circATXN1_012	ASCRP3008804	ATXN1	NA	241	exonic	Intergenic	circRNA_finder
chr6:16658006-16753578	chr6:16657775-16753347	hsa_circ_0004032	hsa-ATXN1_0010	hsa_circATXN1_012	ASCRP3008804	ATXN1	-	241	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:166843940-166845978	chr6:166430452-166432490	hsa_circ_0078654	hsa-RPS6KA2_000001	hsa_circRPS6KA2_008	ASCRP3004838	RPS6KA2	NA	249	exonic	Intergenic	circRNA_finder
chr6:166843940-166845978	chr6:166430452-166432490	hsa_circ_0078654	hsa-RPS6KA2_000001,hsa-RPS6KA2_0002	hsa_circRPS6KA2_008	ASCRP3004838	RPS6KA2	-	249	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:169982931-170062520	chr6:169582835-169662424	hsa_circ_0078728	hsa-WDR27_0005	hsa_circWDR27_014	ASCRP3012912	AL031315.1,WDR27	-	1619	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:170162524-170168267	chr6:169762428-169768171	hsa_circ_0004237	hsa-ERMARD_000003,hsa-ERMARD_0003	hsa_circC6orf70_013	ASCRP3002997	C6orf70,ERMARD	+	202	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:170162524-170168267	chr6:169762428-169768171	hsa_circ_0004237	hsa-ERMARD_000003	hsa_circC6orf70_013	ASCRP3002997	C6orf70	NA	202	exonic	Intergenic	circRNA_finder
chr6:17669523-17669777	chr6:17669292-17669546	hsa_circ_0075736	NA	hsa_circNUP153_018	ASCRP3012023	NUP153	NA	162	exonic	Intergenic	circRNA_finder
chr6:17669523-17669777	chr6:17669292-17669546	hsa_circ_0075736	hsa-NUP153_0032	hsa_circNUP153_018	ASCRP3012023	NUP153	-	162	exonic	NA	NA
chr6:1930336-1961200	chr6:1930102-1960966	NA	hsa-GMDS_0001	NA	ASCRP3007414	GMDS	-	NA	exonic	NA	NA
chr6:25420341-25435832	chr6:25420113-25435604	hsa_circ_0003738	NA	hsa_circLRRC16A_002	ASCRP3007579	CARMIL1,LRRC16A	+	233	exonic	Exon,Intron	circRNA_finder,find_circ,circexplorer2
chr6:25420341-25435832	chr6:25420113-25435604	hsa_circ_0003738	NA	hsa_circLRRC16A_002	ASCRP3007579	CMAHP,LRRC16A	NA	233	exonic	Exon,Intron	circRNA_finder
chr6:26056122-26056299	chr6:26055894-26056071	hsa_circ_0001583	NA	hsa_circHIST1H1C_002	ASCRP3006751	H1-2,HIST1H1C	-	177	sense overlapping	Exon	find_circ,circRNA_finder
chr6:26851121-26853222	chr6:26883342-26885443	hsa_circ_0075896	NA	hsa_circGUSBP2_002	ASCRP3004828	GUSBP2	-	260	exonic	NA	NA
chr6:27106071-27106460	chr6:27138292-27138681	hsa_circ_0075900	NA	hsa_circHIST1H2BK_003	ASCRP3006825	HIST1H2BK	-	389	exonic	NA	NA
chr6:30002684-30003760	chr6:30034907-30035983	hsa_circ_0075917	hsa-ZNRD1-AS1_000003,hsa-ZNRD1ASP_0002	hsa_circ_chr6_00174	ASCRP3008941	ZNRD1ASP	-	1076	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:3017117-3017219	chr6:3016883-3016985	hsa_circ_0075494	NA	hsa_circNQO2_019	ASCRP3005561	NQO2	+	102	exonic	Exon,Intron	find_circ
chr6:35586872-35604935	chr6:35619095-35637158	hsa_circ_0076155	hsa-FKBP5_000005	hsa_circFKBP5_007	ASCRP3000835	FKBP5	NA	403	exonic	Intergenic	circRNA_finder
chr6:35586872-35604935	chr6:35619095-35637158	hsa_circ_0076155	hsa-FKBP5_000005,hsa-FKBP5_0006	hsa_circFKBP5_007	ASCRP3000835	FKBP5	-	403	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:35586872-35610620	chr6:35619095-35642843	hsa_circ_0001599	hsa-FKBP5_000047	hsa_circFKBP5_004	ASCRP3005562	FKBP5	NA	527	exonic	Intergenic	circRNA_finder
chr6:35586872-35610620	chr6:35619095-35642843	hsa_circ_0001599	hsa-FKBP5_000047,hsa-FKBP5_0005	hsa_circFKBP5_004	ASCRP3005562	FKBP5	-	527	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:35586872-35614627	chr6:35619095-35646850	hsa_circ_0001600	hsa-FKBP5_000041	hsa_circFKBP5_002	ASCRP3000836	FKBP5	NA	4534	intronic	Intergenic	circRNA_finder
chr6:35586872-35614627	chr6:35619095-35646850	hsa_circ_0001600	hsa-FKBP5_000041,hsa-FKBP5_0026	hsa_circFKBP5_002	ASCRP3000836	FKBP5	-	4534	intronic	Exon,Intron	circRNA_finder,CIRI,find_circ
chr6:35604790-35614627	chr6:35637013-35646850	hsa_circ_0131653	hsa-FKBP5_000007	hsa_circFKBP5_001	ASCRP3001707	FKBP5	NA	4276	intronic	Intergenic	circRNA_finder
chr6:35604790-35614627	chr6:35637013-35646850	hsa_circ_0131653	hsa-FKBP5_000007,hsa-FKBP5_0013	hsa_circFKBP5_001	ASCRP3001707	FKBP5	-	4276	intronic	Exon,Intron	circRNA_finder,CIRI,find_circ
chr6:37897734-37898352	chr6:37929958-37930576	NA	hsa-ZFAND3_0010	NA	ASCRP3006168	ZFAND3	+	NA	sense overlapping	NA	NA
chr6:38050167-38084515	chr6:38082391-38116739	hsa_circ_0076251	hsa-ZFAND3_000001,hsa-ZFAND3_0005	hsa_circZFAND3_010	ASCRP3012605	ZFAND3	+	234	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:38050167-38084515	chr6:38082391-38116739	hsa_circ_0076251	hsa-ZFAND3_000001	hsa_circZFAND3_010	ASCRP3012605	ZFAND3	NA	234	exonic	Intergenic	circRNA_finder
chr6:4032518-4032815	chr6:4032284-4032581	hsa_circ_0001572	NA	hsa_circPRPF4B_005	ASCRP3009777	PRPF4B	+	297	sense overlapping	NA	NA
chr6:42174538-42185633	chr6:42206800-42217895	hsa_circ_0076336	NA	hsa_circMRPS10_001	ASCRP3010796	MRPS10	-	2140	exonic	NA	NA
chr6:42796230-42797910	chr6:42828492-42830172	hsa_circ_0076412	hsa-GLTSCR1L_000003,hsa-GLTSCR1L_0001	hsa_circKIAA0240_006	ASCRP3003513	BICRAL,KIAA0240	+	1680	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:42796230-42797910	chr6:42828492-42830172	hsa_circ_0076412	hsa-GLTSCR1L_000003	hsa_circKIAA0240_006	ASCRP3003513	KIAA0240	NA	1680	exonic	Intergenic	circRNA_finder
chr6:42819829-42821476	chr6:42852091-42853738	hsa_circ_0076413	hsa-GLTSCR1L_000005,hsa-GLTSCR1L_0005	hsa_circKIAA0240_007	ASCRP3007284	BICRAL,KIAA0240	+	207	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:42819829-42821476	chr6:42852091-42853738	hsa_circ_0076413	hsa-GLTSCR1L_000005	hsa_circKIAA0240_007	ASCRP3007284	KIAA0240	NA	207	exonic	Intergenic	circRNA_finder
chr6:42903447-42905047	chr6:42935709-42937309	hsa_circ_0001605	NA	hsa_circCNPY3_004	ASCRP3009369	CNPY3	+	1600	intronic	NA	NA
chr6:43417159-43417272	chr6:43449421-43449534	hsa_circ_0076522	NA	hsa_circABCC10_009	ASCRP3003430	ABCC10	+	113	exonic	Exon,Intron	circRNA_finder,find_circ,circexplorer2
chr6:43467278-43467478	chr6:43499540-43499740	hsa_circ_0092310	NA	hsa_circTJAP1_005	ASCRP3002689	TJAP1	+	200	intronic	NA	NA
chr6:47199267-47254331	chr6:47231531-47286595	hsa_circ_0076700	NA	hsa_circTNFRSF21_007	ASCRP3000772	TNFRSF21	-	3105	exonic	NA	NA
chr6:475341-484772	chr6:475341-484772	NA	hsa-intergenic_000587	NA	ASCRP3004600	NA	-	NA	intergenic	NA	NA
chr6:52132662-52134024	chr6:52267864-52269226	hsa_circ_0076742	hsa-MCM3_000003	hsa_circMCM3_028	ASCRP3008605	MCM3	NA	245	exonic	Intergenic	circRNA_finder
chr6:52132662-52134024	chr6:52267864-52269226	hsa_circ_0076742	hsa-MCM3_000003,hsa-MCM3_0001	hsa_circMCM3_028	ASCRP3008605	MCM3	-	245	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:53138017-53141054	chr6:53273219-53276256	hsa_circ_0076793	NA	hsa_circELOVL5_008	ASCRP3007531	ELOVL5	NA	375	exonic	Intergenic	circRNA_finder
chr6:53138017-53141054	chr6:53273219-53276256	hsa_circ_0076793	hsa-ELOVL5_0003	hsa_circELOVL5_008	ASCRP3007531	ELOVL5	-	375	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:58256381-58256569	chr6:57930103-57930291	hsa_circ_0076917	NA	hsa_circGUSBP4_003	ASCRP3009891	GUSBP4	-	188	exonic	Exon,Intron	circexplorer2
chr6:7176887-7189555	chr6:7176654-7189322	hsa_circ_0001573	hsa-RREB1_000021,hsa-RREB1_0003	hsa_circRREB1_005	ASCRP3004436	RREB1	+	709	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:7176887-7189555	chr6:7176654-7189322	hsa_circ_0001573	hsa-RREB1_000021	hsa_circRREB1_005	ASCRP3004436	RREB1	NA	709	exonic	Intergenic	circRNA_finder
chr6:74227752-74230755	chr6:73518029-73521032	hsa_circ_0076989	NA	hsa_circEEF1A1_006	ASCRP3006704	EEF1A1	-	1327	exonic	Exon,Intron	circexplorer2
chr6:74229605-74230755	chr6:73519882-73521032	hsa_circ_0077007	NA	hsa_circEEF1A1_001	ASCRP3007785	EEF1A1	-	207	exonic	NA	NA
chr6:7602855-7606428	chr6:7602622-7606195	hsa_circ_0001574	hsa-SNRNP48_000001,hsa-SNRNP48_0001	hsa_circSNRNP48_002	ASCRP3002189	SNRNP48	+	376	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:7602855-7606428	chr6:7602622-7606195	hsa_circ_0001574	hsa-SNRNP48_000001	hsa_circSNRNP48_002	ASCRP3002189	SNRNP48	NA	376	exonic	Intergenic	circRNA_finder
chr6:83806449-83810605	chr6:83096730-83100886	hsa_circ_0132409	hsa-DOPEY1_0042	hsa_circDOPEY1_004	ASCRP3013224	DOP1A,DOPEY1	+	466	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:83806449-83810605	chr6:83096730-83100886	hsa_circ_0132409	NA	hsa_circDOPEY1_004	ASCRP3013224	DOPEY1	NA	466	exonic	Intergenic	circRNA_finder
chr6:84055891-84117620	chr6:83346172-83407901	hsa_circ_0077216	hsa-ME1_0002	hsa_circME1_004	ASCRP3006049	ME1	-	522	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:86328535-86329135	chr6:85618817-85619417	hsa_circ_0006131	hsa-SYNCRIP_000019	hsa_circSYNCRIP_009	ASCRP3000076	SYNCRIP	NA	272	exonic	Intergenic	circRNA_finder
chr6:86328535-86329135	chr6:85618817-85619417	hsa_circ_0006131	hsa-SYNCRIP_000019,hsa-SYNCRIP_0001	hsa_circSYNCRIP_009	ASCRP3000076	SYNCRIP	-	272	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:89638703-89650899	chr6:88928984-88941180	hsa_circ_0077296	hsa-RNGTT_000061	hsa_circRNGTT_001	ASCRP3005738	RNGTT	NA	303	exonic	Intergenic	circRNA_finder
chr6:89638703-89650899	chr6:88928984-88941180	hsa_circ_0077296	hsa-RNGTT_000061,hsa-RNGTT_0007	hsa_circRNGTT_001	ASCRP3005738	RNGTT	-	303	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr6:89790493-89790692	chr6:89080774-89080973	hsa_circ_0001618	hsa-PNRC1_0004	hsa_circPNRC1_001	ASCRP3013245	PNRC1	+	199	sense overlapping	Exon	find_circ,CIRI
chr7:100799874-100800766	chr7:101156593-101157485	NA	hsa-AP1S1_0001	NA	ASCRP3005000	AP1S1	+	NA	exonic	NA	NA
chr7:102038066-102045130	chr7:102397619-102404683	hsa_circ_0001735	hsa-PRKRIP1_000004,hsa-PRKRIP1_0006	hsa_circPRKRIP1_002	ASCRP3005668	PRKRIP1	+	266	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr7:102038066-102045130	chr7:102397619-102404683	hsa_circ_0001735	hsa-PRKRIP1_000004	hsa_circPRKRIP1_002	ASCRP3005668	PRKRIP1	NA	266	exonic	Intergenic	circRNA_finder
chr7:102398300-102401858	chr7:102757853-102761411	hsa_circ_0007520	hsa-FAM185A_0001	hsa_circFAM185A_002	ASCRP3006793	FAM185A	+	232	exonic	Exon,Intron	circRNA_finder,CIRI,circexplorer2
chr7:102398300-102401858	chr7:102757853-102761411	hsa_circ_0007520	NA	hsa_circFAM185A_002	ASCRP3006793	FAM185A	NA	232	exonic	Intergenic	circRNA_finder
chr7:111127293-111201979	chr7:111487237-111561923	hsa_circ_0081964	NA	hsa_circIMMP2L_003	ASCRP3002449	IMMP2L	NA	314	exonic	Intergenic	circRNA_finder
chr7:111127293-111201979	chr7:111487237-111561923	hsa_circ_0081964	hsa-IMMP2L_0002	hsa_circIMMP2L_003	ASCRP3002449	IMMP2L	-	314	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr7:127344892-127361454	chr7:127704838-127721400	hsa_circ_0003655	hsa-SND1_000002,hsa-SND1_0013	hsa_circSND1_022	ASCRP3006683	SND1	+	312	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr7:127344892-127361454	chr7:127704838-127721400	hsa_circ_0003655	hsa-SND1_000002	hsa_circSND1_022	ASCRP3006683	SND1	NA	312	exonic	Intergenic	circRNA_finder
chr7:127447537-127528065	chr7:127807483-127888012	hsa_circ_0082140	hsa-SND1_0019	hsa_circSND1_044	ASCRP3004173	SND1	+	302	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr7:127447537-127528065	chr7:127807483-127888012	hsa_circ_0082140	NA	hsa_circSND1_044	ASCRP3004173	SND1	NA	302	exonic	Intergenic	circRNA_finder
chr7:127447537-127544872	chr7:127807483-127904819	hsa_circ_0082141	hsa-SND1_0005	hsa_circSND1_045	ASCRP3004552	SND1	+	375	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr7:127484376-127528065	chr7:127844323-127888012	hsa_circ_0082149	hsa-SND1_0050	hsa_circSND1_053	ASCRP3008619	SND1	+	212	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr7:128317617-128320203	chr7:128677563-128680149	NA	hsa-FAM71F2_000002,hsa-FAM71F2_0002	NA	ASCRP3013405	FAM71F2	+	NA	exonic	NA	NA
chr7:128655032-128658211	chr7:129014978-129018157	hsa_circ_0001741	hsa-TNPO3_000059	hsa_circTNPO3_005	ASCRP3001158	TNPO3	NA	432	exonic	Intergenic	circRNA_finder
chr7:128655032-128658211	chr7:129014978-129018157	hsa_circ_0001741	hsa-TNPO3_000059,hsa-TNPO3_0002	hsa_circTNPO3_005	ASCRP3001158	TNPO3	-	432	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr7:129665997-129679387	chr7:130026157-130039547	hsa_circ_0082326	hsa-ZC3HC1_000003	hsa_circZC3HC1_011	ASCRP3011056	ZC3HC1	NA	367	exonic	Intergenic	circRNA_finder
chr7:129665997-129679387	chr7:130026157-130039547	hsa_circ_0082326	hsa-ZC3HC1_000003,hsa-ZC3HC1_0004	hsa_circZC3HC1_011	ASCRP3011056	ZC3HC1	-	367	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr7:130295823-130337788	chr7:130610952-130652948	hsa_circ_0133306	hsa-COPG2_000002	hsa_circCOPG2_002	ASCRP3008545	COPG2	NA	494	exonic	Intergenic	circRNA_finder
chr7:130295823-130337788	chr7:130610952-130652948	hsa_circ_0133306	hsa-COPG2_000002,hsa-COPG2_0008	hsa_circCOPG2_002	ASCRP3008545	COPG2	-	494	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr7:138203933-138255748	chr7:138519188-138571003	hsa_circ_0082582	hsa-TRIM24_0103	hsa_circTRIM24_015	ASCRP3003350	TRIM24	+	1247	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr7:138203933-138255748	chr7:138519188-138571003	hsa_circ_0082582	NA	hsa_circTRIM24_015	ASCRP3003350	TRIM24	NA	1247	exonic	Intergenic	circRNA_finder
chr7:139415730-139416814	chr7:139715931-139717015	hsa_circ_0001756	hsa-HIPK2_000022	hsa_circHIPK2_003	ASCRP3001916	HIPK2	NA	1084	exonic	Intergenic	circRNA_finder
chr7:139415730-139416814	chr7:139715931-139717015	hsa_circ_0001756	hsa-HIPK2_000022,hsa-HIPK2_0003	hsa_circHIPK2_003	ASCRP3001916	HIPK2	-	1084	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
