hg38,miRNA
chr4:143543508-143543972,miR-5703
chr4:143543508-143543972,miR-576-5p
chr4:143543508-143543972,miR-579-3p
chr4:143543508-143543972,miR-583
chr4:143543508-143543972,miR-590-3p
chr4:143543508-143543972,miR-595
chr4:143543508-143543972,miR-607
chr4:143543508-143543972,miR-6127
chr4:143543508-143543972,miR-6129
chr4:143543508-143543972,miR-6130
chr4:143543508-143543972,miR-6133
chr4:143543508-143543972,miR-620
chr4:143543508-143543972,miR-625-3p
chr4:143543508-143543972,miR-640
chr4:143543508-143543972,miR-651-3p
chr4:143543508-143543972,miR-6511a-3p
chr4:143543508-143543972,miR-6511b-3p
chr4:143543508-143543972,miR-6513-3p
chr4:143543508-143543972,miR-6515-3p
chr4:143543508-143543972,miR-6529-5p
chr4:143543508-143543972,miR-656-3p
chr4:143543508-143543972,miR-664b-3p
chr4:143543508-143543972,miR-670-3p
chr4:143543508-143543972,miR-6726-3p
chr4:143543508-143543972,miR-6728-3p
chr4:143543508-143543972,miR-6730-5p
chr4:143543508-143543972,miR-6739-3p
chr4:143543508-143543972,miR-6739-3p
chr4:143543508-143543972,miR-6739-5p
chr4:143543508-143543972,miR-6740-3p
chr4:143543508-143543972,miR-6760-5p
chr4:143543508-143543972,miR-6770-5p
chr4:143543508-143543972,miR-6772-3p
chr4:143543508-143543972,miR-6780a-3p
chr4:143543508-143543972,miR-6780b-5p
chr4:143543508-143543972,miR-6781-3p
chr4:143543508-143543972,miR-6782-5p
chr4:143543508-143543972,miR-6800-5p
chr4:143543508-143543972,miR-6802-5p
chr4:143543508-143543972,miR-6804-3p
chr4:143543508-143543972,miR-6806-3p
chr4:143543508-143543972,miR-6809-3p
chr4:143543508-143543972,miR-6831-5p
chr4:143543508-143543972,miR-6832-5p
chr4:143543508-143543972,miR-6833-3p
chr4:143543508-143543972,miR-6847-5p
chr4:143543508-143543972,miR-6855-5p
chr4:143543508-143543972,miR-6856-5p
chr4:143543508-143543972,miR-6870-5p
chr4:143543508-143543972,miR-6878-5p
chr4:143543508-143543972,miR-6881-3p
chr4:143543508-143543972,miR-6882-5p
chr4:143543508-143543972,miR-6888-5p
chr4:143543508-143543972,miR-6891-5p
chr4:143543508-143543972,miR-6894-5p
chr4:143543508-143543972,miR-7-1-3p
chr4:143543508-143543972,miR-7-3p
chr4:143543508-143543972,miR-7109-3p
chr4:143543508-143543972,miR-7111-3p
chr4:143543508-143543972,miR-7111-5p
chr4:143543508-143543972,miR-7151-5p
chr4:143543508-143543972,miR-7154-3p
chr4:143543508-143543972,miR-7161-5p
chr4:143543508-143543972,miR-7162-5p
chr4:143543508-143543972,miR-7641
chr4:143543508-143543972,miR-765
chr4:143543508-143543972,miR-766-5p
chr4:143543508-143543972,miR-7843-3p
chr4:143543508-143543972,miR-7843-3p
chr4:143543508-143543972,miR-8054
chr4:143543508-143543972,miR-8065
chr4:143543508-143543972,miR-8075
chr4:143543508-143543972,miR-8079
chr4:143543508-143543972,miR-8085
chr4:143543508-143543972,miR-8087
chr4:143543508-143543972,miR-873-3p
chr4:143543508-143543972,miR-877-3p
chr4:143543508-143543972,miR-942-5p
chr4:143543508-143543972,miR-944
chr4:343781-344430,let-7a-3p
chr4:343781-344430,let-7b-3p
chr4:343781-344430,let-7f-1-3p
chr4:343781-344430,miR-1204
chr4:343781-344430,miR-1233-3p
chr4:343781-344430,miR-1236-3p
chr4:343781-344430,miR-1253
chr4:343781-344430,miR-125a-3p
chr4:343781-344430,miR-125a-5p
