hg38,miRNA
chr15:92937517-92939718,miR-4456
chr15:92937517-92939718,miR-4468
chr15:92937517-92939718,miR-4475
chr15:92937517-92939718,miR-4484
chr15:92937517-92939718,miR-4494
chr15:92937517-92939718,miR-449c-5p
chr15:92937517-92939718,miR-450-5p
chr15:92937517-92939718,miR-450a-1-3p
chr15:92937517-92939718,miR-450b-5p
chr15:92937517-92939718,miR-452-3p
chr15:92937517-92939718,miR-4636
chr15:92937517-92939718,miR-4639-3p
chr15:92937517-92939718,miR-4649-3p
chr15:92937517-92939718,miR-4649-3p
chr15:92937517-92939718,miR-4649-5p
chr15:92937517-92939718,miR-4650-3p
chr15:92937517-92939718,miR-4652-5p
chr15:92937517-92939718,miR-4660
chr15:92937517-92939718,miR-4667-5p
chr15:92937517-92939718,miR-4700-5p
chr15:92937517-92939718,miR-4748
chr15:92937517-92939718,miR-4753-3p
chr15:92937517-92939718,miR-4753-5p
chr15:92937517-92939718,miR-4762-3p
chr15:92937517-92939718,miR-4771
chr15:92937517-92939718,miR-4793-3p
chr15:92937517-92939718,miR-4793-5p
chr15:92937517-92939718,miR-4794
chr15:92937517-92939718,miR-497-5p
chr15:92937517-92939718,miR-499b-5p
chr15:92937517-92939718,miR-5000-3p
chr15:92937517-92939718,miR-5001-3p
chr15:92937517-92939718,miR-503-5p
chr15:92937517-92939718,miR-507
chr15:92937517-92939718,miR-5092
chr15:92937517-92939718,miR-513c-5p
chr15:92937517-92939718,miR-514b-5p
chr15:92937517-92939718,miR-5189-5p
chr15:92937517-92939718,miR-5196-3p
chr15:92937517-92939718,miR-5197-3p
chr15:92937517-92939718,miR-532-3p
chr15:92937517-92939718,miR-544a-5p
chr15:92937517-92939718,miR-548ag
chr15:92937517-92939718,miR-548ai
chr15:92937517-92939718,miR-548an
chr15:92937517-92939718,miR-548ba
chr15:92937517-92939718,miR-548m
chr15:92937517-92939718,miR-548q
chr15:92937517-92939718,miR-548q
chr15:92937517-92939718,miR-550a-3-5p
chr15:92937517-92939718,miR-550a-5p
chr15:92937517-92939718,miR-557
chr15:92937517-92939718,miR-557
chr15:92937517-92939718,miR-5591-5p
chr15:92937517-92939718,miR-562
chr15:92937517-92939718,miR-5697
chr15:92937517-92939718,miR-570-5p
chr15:92937517-92939718,miR-583
chr15:92937517-92939718,miR-598-3p
chr15:92937517-92939718,miR-6072
chr15:92937517-92939718,miR-6090
chr15:92937517-92939718,miR-611
chr15:92937517-92939718,miR-612
chr15:92937517-92939718,miR-616-5p
chr15:92937517-92939718,miR-624-3p
chr15:92937517-92939718,miR-627-5p
chr15:92937517-92939718,miR-629-5p
chr15:92937517-92939718,miR-637
chr15:92937517-92939718,miR-646
chr15:92937517-92939718,miR-6504-5p
chr15:92937517-92939718,miR-6511a-5p
chr15:92937517-92939718,miR-6513-5p
chr15:92937517-92939718,miR-664a-5p
chr15:92937517-92939718,miR-6726-5p
chr15:92937517-92939718,miR-6728-3p
chr15:92937517-92939718,miR-6729-5p
chr15:92937517-92939718,miR-6734-5p
chr15:92937517-92939718,miR-6739-3p
chr15:92937517-92939718,miR-6739-3p
chr15:92937517-92939718,miR-6740-3p
chr15:92937517-92939718,miR-6740-5p
chr15:92937517-92939718,miR-6743-3p
chr15:92937517-92939718,miR-6746-3p
chr15:92937517-92939718,miR-6751-3p
chr15:92937517-92939718,miR-6762-3p
chr15:92937517-92939718,miR-6768-3p
chr15:92937517-92939718,miR-6779-5p
chr15:92937517-92939718,miR-6780a-5p
chr15:92937517-92939718,miR-6788-5p
chr15:92937517-92939718,miR-6794-3p
chr15:92937517-92939718,miR-6796-3p
chr15:92937517-92939718,miR-6804-5p
chr15:92937517-92939718,miR-6804-5p
chr15:92937517-92939718,miR-6806-3p
chr15:92937517-92939718,miR-6808-5p
chr15:92937517-92939718,miR-6809-3p
chr15:92937517-92939718,miR-6809-5p
chr15:92937517-92939718,miR-6810-5p
chr15:92937517-92939718,miR-6812-3p
chr15:92937517-92939718,miR-6814-5p
chr15:92937517-92939718,miR-6816-3p
chr15:92937517-92939718,miR-6817-3p
chr15:92937517-92939718,miR-6827-3p
chr15:92937517-92939718,miR-6827-5p
chr15:92937517-92939718,miR-6830-5p
chr15:92937517-92939718,miR-6831-5p
chr15:92937517-92939718,miR-6834-5p
chr15:92937517-92939718,miR-6853-3p
chr15:92937517-92939718,miR-6860
chr15:92937517-92939718,miR-6882-5p
chr15:92937517-92939718,miR-6891-3p
chr15:92937517-92939718,miR-6893-5p
chr15:92937517-92939718,miR-7-3p
chr15:92937517-92939718,miR-7106-3p
chr15:92937517-92939718,miR-7152-5p
chr15:92937517-92939718,miR-7152-5p
chr15:92937517-92939718,miR-7155-5p
chr15:92937517-92939718,miR-7162-3p
chr15:92937517-92939718,miR-7162-3p
chr15:92937517-92939718,miR-7978
chr15:92937517-92939718,miR-8077
chr15:92937517-92939718,miR-8080
chr15:92937517-92939718,miR-8087
chr15:92937517-92939718,miR-8089
chr15:92937517-92939718,miR-887-5p
chr15:92937517-92939718,miR-920
chr15:92937517-92939718,miR-924
chr15:92937517-92939718,miR-940
chr15:92937517-92939718,miR-99-3p
chr16:89782858-89783102,miR-10-5p
chr16:89782858-89783102,miR-101-3p.1
chr16:89782858-89783102,miR-1180-5p
chr16:89782858-89783102,miR-1185-5p
chr16:89782858-89783102,miR-1207-3p
chr16:89782858-89783102,miR-122-3p
chr16:89782858-89783102,miR-1224-3p
chr16:89782858-89783102,miR-1244
chr16:89782858-89783102,miR-1247-3p
chr16:89782858-89783102,miR-1249-5p
chr16:89782858-89783102,miR-1249-5p
chr16:89782858-89783102,miR-125-5p
chr16:89782858-89783102,miR-1260a
chr16:89782858-89783102,miR-1260b
chr16:89782858-89783102,miR-1266-5p
chr16:89782858-89783102,miR-1273f
chr16:89782858-89783102,miR-1290
chr16:89782858-89783102,miR-1291
chr16:89782858-89783102,miR-1292-5p
chr16:89782858-89783102,miR-1293
chr16:89782858-89783102,miR-1294
chr16:89782858-89783102,miR-1302
chr16:89782858-89783102,miR-1306-5p
chr16:89782858-89783102,miR-132-3p
chr16:89782858-89783102,miR-133a-3p.1
chr16:89782858-89783102,miR-133a-3p.2
chr16:89782858-89783102,miR-133b
chr16:89782858-89783102,miR-1343-5p
chr16:89782858-89783102,miR-143-3p
chr16:89782858-89783102,miR-143-3p
chr16:89782858-89783102,miR-144-3p
chr16:89782858-89783102,miR-146a-5p
chr16:89782858-89783102,miR-146b-3p
chr16:89782858-89783102,miR-146b-5p
chr16:89782858-89783102,miR-149-3p
chr16:89782858-89783102,miR-151-5p
chr16:89782858-89783102,miR-1537-5p
chr16:89782858-89783102,miR-187-3p
chr16:89782858-89783102,miR-1909-3p
chr16:89782858-89783102,miR-1915-5p
chr16:89782858-89783102,miR-199-3p
chr16:89782858-89783102,miR-2054
chr16:89782858-89783102,miR-212-3p
chr16:89782858-89783102,miR-212-5p
chr16:89782858-89783102,miR-218-1-3p
chr16:89782858-89783102,miR-2355-5p
chr16:89782858-89783102,miR-2355-5p
chr16:89782858-89783102,miR-296-3p
chr16:89782858-89783102,miR-3126-5p
chr16:89782858-89783102,miR-3131
chr16:89782858-89783102,miR-3150b-3p
chr16:89782858-89783102,miR-3159
chr16:89782858-89783102,miR-3180-3p
chr16:89782858-89783102,miR-3187-3p
chr16:89782858-89783102,miR-3189-3p
chr16:89782858-89783102,miR-3191-3p
chr16:89782858-89783102,miR-3194-5p
chr16:89782858-89783102,miR-3199
chr16:89782858-89783102,miR-323-3p
chr16:89782858-89783102,miR-328-3p
chr16:89782858-89783102,miR-330-3p
chr16:89782858-89783102,miR-331-3p
chr16:89782858-89783102,miR-339-5p
chr16:89782858-89783102,miR-342-5p
chr16:89782858-89783102,miR-34a-3p
chr16:89782858-89783102,miR-3605-5p
chr16:89782858-89783102,miR-3617-3p
chr16:89782858-89783102,miR-363-5p
chr16:89782858-89783102,miR-363-5p
chr16:89782858-89783102,miR-365a-5p
chr16:89782858-89783102,miR-365b-5p
chr16:89782858-89783102,miR-3664-3p
chr16:89782858-89783102,miR-3667-3p
chr16:89782858-89783102,miR-3675-5p
chr16:89782858-89783102,miR-369-5p
chr16:89782858-89783102,miR-3926
chr16:89782858-89783102,miR-3936
chr16:89782858-89783102,miR-424-3p
chr16:89782858-89783102,miR-4251
chr16:89782858-89783102,miR-4261
chr16:89782858-89783102,miR-4268
chr16:89782858-89783102,miR-4281
chr16:89782858-89783102,miR-4283
chr16:89782858-89783102,miR-4286
chr16:89782858-89783102,miR-4287
chr16:89782858-89783102,miR-4298
chr16:89782858-89783102,miR-4300
chr16:89782858-89783102,miR-431-5p
chr16:89782858-89783102,miR-4316
chr16:89782858-89783102,miR-4324
chr16:89782858-89783102,miR-4329
chr16:89782858-89783102,miR-4419a
chr16:89782858-89783102,miR-4419a
chr16:89782858-89783102,miR-4433a-3p
chr16:89782858-89783102,miR-4435
chr16:89782858-89783102,miR-4448
chr16:89782858-89783102,miR-4459
chr16:89782858-89783102,miR-4469
chr16:89782858-89783102,miR-4471
chr16:89782858-89783102,miR-4483
chr16:89782858-89783102,miR-4485-3p
chr16:89782858-89783102,miR-4502
chr16:89782858-89783102,miR-450a-2-3p
chr16:89782858-89783102,miR-4510
chr16:89782858-89783102,miR-4510
chr16:89782858-89783102,miR-4518
chr16:89782858-89783102,miR-451b
chr16:89782858-89783102,miR-4522
chr16:89782858-89783102,miR-4531
chr16:89782858-89783102,miR-4645-3p
chr16:89782858-89783102,miR-4651
chr16:89782858-89783102,miR-4651
chr16:89782858-89783102,miR-4655-3p
chr16:89782858-89783102,miR-4655-5p
chr16:89782858-89783102,miR-4664-5p
chr16:89782858-89783102,miR-4667-5p
chr16:89782858-89783102,miR-4677-3p
chr16:89782858-89783102,miR-4685-3p
chr16:89782858-89783102,miR-4685-5p
chr16:89782858-89783102,miR-4689
chr16:89782858-89783102,miR-4691-5p
chr16:89782858-89783102,miR-4695-5p
chr16:89782858-89783102,miR-4700-5p
chr16:89782858-89783102,miR-4701-5p
chr16:89782858-89783102,miR-4708-5p
chr16:89782858-89783102,miR-4708-5p
chr16:89782858-89783102,miR-4716-5p
chr16:89782858-89783102,miR-4723-5p
chr16:89782858-89783102,miR-4728-5p
chr16:89782858-89783102,miR-4731-5p
chr16:89782858-89783102,miR-4732-3p
chr16:89782858-89783102,miR-4739
chr16:89782858-89783102,miR-4746-3p
chr16:89782858-89783102,miR-4768-3p
chr16:89782858-89783102,miR-4779
chr16:89782858-89783102,miR-4779
chr16:89782858-89783102,miR-4780
chr16:89782858-89783102,miR-4784
chr16:89782858-89783102,miR-4787-5p
chr16:89782858-89783102,miR-4797-3p
chr16:89782858-89783102,miR-4802-3p
chr16:89782858-89783102,miR-486-5p
chr16:89782858-89783102,miR-5007-5p
chr16:89782858-89783102,miR-5009-3p
chr16:89782858-89783102,miR-500b-3p
chr16:89782858-89783102,miR-504-5p.1
chr16:89782858-89783102,miR-506-5p
chr16:89782858-89783102,miR-5087
chr16:89782858-89783102,miR-510-5p
chr16:89782858-89783102,miR-512-5p
chr16:89782858-89783102,miR-513b-3p
chr16:89782858-89783102,miR-5195-5p
chr16:89782858-89783102,miR-544b
chr16:89782858-89783102,miR-548s
chr16:89782858-89783102,miR-5588-3p
chr16:89782858-89783102,miR-5589-5p
chr16:89782858-89783102,miR-5591-5p
chr16:89782858-89783102,miR-5684
chr16:89782858-89783102,miR-5698
chr16:89782858-89783102,miR-570-3p
chr16:89782858-89783102,miR-588
chr16:89782858-89783102,miR-589-5p
chr16:89782858-89783102,miR-6075
chr16:89782858-89783102,miR-608
chr16:89782858-89783102,miR-608
chr16:89782858-89783102,miR-6090
chr16:89782858-89783102,miR-6090
chr16:89782858-89783102,miR-611
chr16:89782858-89783102,miR-6127
chr16:89782858-89783102,miR-6127
chr16:89782858-89783102,miR-6129
chr16:89782858-89783102,miR-6129
chr16:89782858-89783102,miR-6130
chr16:89782858-89783102,miR-6130
chr16:89782858-89783102,miR-6133
chr16:89782858-89783102,miR-6133
chr16:89782858-89783102,miR-619-5p
chr16:89782858-89783102,miR-623
chr16:89782858-89783102,miR-642a-5p
chr16:89782858-89783102,miR-6506-5p
chr16:89782858-89783102,miR-654-5p
chr16:89782858-89783102,miR-6722-3p
chr16:89782858-89783102,miR-6726-5p
chr16:89782858-89783102,miR-6737-5p
chr16:89782858-89783102,miR-6741-3p
chr16:89782858-89783102,miR-6745
chr16:89782858-89783102,miR-6745
chr16:89782858-89783102,miR-6747-5p
chr16:89782858-89783102,miR-6748-5p
chr16:89782858-89783102,miR-6749-3p
chr16:89782858-89783102,miR-6750-5p
chr16:89782858-89783102,miR-6752-5p
chr16:89782858-89783102,miR-6753-5p
chr16:89782858-89783102,miR-6753-5p
chr16:89782858-89783102,miR-6756-5p
chr16:89782858-89783102,miR-6756-5p
chr16:89782858-89783102,miR-6760-5p
chr16:89782858-89783102,miR-6761-5p
chr16:89782858-89783102,miR-6766-5p
chr16:89782858-89783102,miR-6766-5p
chr16:89782858-89783102,miR-6767-3p
chr16:89782858-89783102,miR-6769a-5p
chr16:89782858-89783102,miR-6769a-5p
chr16:89782858-89783102,miR-6769b-5p
chr16:89782858-89783102,miR-6769b-5p
chr16:89782858-89783102,miR-6772-3p
chr16:89782858-89783102,miR-6775-3p
chr16:89782858-89783102,miR-6780b-3p
chr16:89782858-89783102,miR-6782-3p
chr16:89782858-89783102,miR-6782-5p
chr16:89782858-89783102,miR-6782-5p
chr16:89782858-89783102,miR-6784-3p
chr16:89782858-89783102,miR-6785-5p
chr16:89782858-89783102,miR-6788-3p
chr16:89782858-89783102,miR-6792-3p
chr16:89782858-89783102,miR-6797-5p
chr16:89782858-89783102,miR-6797-5p
chr16:89782858-89783102,miR-6798-5p
chr16:89782858-89783102,miR-6800-3p
chr16:89782858-89783102,miR-6801-3p
chr16:89782858-89783102,miR-6803-3p
chr16:89782858-89783102,miR-6805-5p
chr16:89782858-89783102,miR-6810-3p
chr16:89782858-89783102,miR-6810-5p
chr16:89782858-89783102,miR-6812-5p
chr16:89782858-89783102,miR-6813-3p
chr16:89782858-89783102,miR-6819-5p
chr16:89782858-89783102,miR-6822-5p
chr16:89782858-89783102,miR-6827-5p
chr16:89782858-89783102,miR-6834-3p
chr16:89782858-89783102,miR-6834-5p
chr16:89782858-89783102,miR-6837-5p
chr16:89782858-89783102,miR-6842-5p
chr16:89782858-89783102,miR-6846-3p
chr16:89782858-89783102,miR-6851-3p
chr16:89782858-89783102,miR-6858-5p
chr16:89782858-89783102,miR-6859-3p
chr16:89782858-89783102,miR-6862-3p
chr16:89782858-89783102,miR-6870-5p
chr16:89782858-89783102,miR-6871-5p
chr16:89782858-89783102,miR-6880-5p
chr16:89782858-89783102,miR-6883-5p
chr16:89782858-89783102,miR-6886-3p
chr16:89782858-89783102,miR-7-5p
chr16:89782858-89783102,miR-7108-3p
chr16:89782858-89783102,miR-7110-5p
chr16:89782858-89783102,miR-7111-5p
chr16:89782858-89783102,miR-7113-3p
chr16:89782858-89783102,miR-7113-5p
chr16:89782858-89783102,miR-7154-5p
chr16:89782858-89783102,miR-766-5p
chr16:89782858-89783102,miR-7848-3p
chr16:89782858-89783102,miR-8052
chr16:89782858-89783102,miR-8059
chr16:89782858-89783102,miR-8060
chr16:89782858-89783102,miR-8075
chr16:89782858-89783102,miR-8089
chr16:89782858-89783102,miR-876-5p
chr16:89782858-89783102,miR-887-3p
chr16:89782858-89783102,miR-920
chr16:89782858-89783102,miR-92a-2-5p
chr16:89782858-89783102,miR-93-3p
chr16:89782858-89783102,miR-936
chr16:89782858-89783102,miR-938
chr16:89782858-89783102,miR-939-5p
chr17:4066446-4072756,let-7a-5p
chr17:4066446-4072756,let-7b-5p
chr17:4066446-4072756,let-7c-5p
chr17:4066446-4072756,let-7d-5p
chr17:4066446-4072756,let-7e-5p
chr17:4066446-4072756,let-7f-5p
chr17:4066446-4072756,let-7g-5p
chr17:4066446-4072756,let-7i-5p
chr17:4066446-4072756,miR-1-3p
chr17:4066446-4072756,miR-103a-2-5p
chr17:4066446-4072756,miR-1199-5p
chr17:4066446-4072756,miR-1200
chr17:4066446-4072756,miR-1207-5p
chr17:4066446-4072756,miR-122-5p
chr17:4066446-4072756,miR-1224-5p
chr17:4066446-4072756,miR-1227-5p
chr17:4066446-4072756,miR-1237-3p
chr17:4066446-4072756,miR-1238-5p
chr17:4066446-4072756,miR-125-5p
chr17:4066446-4072756,miR-1250-3p
chr17:4066446-4072756,miR-1252-5p
chr17:4066446-4072756,miR-1253
chr17:4066446-4072756,miR-125a-3p
chr17:4066446-4072756,miR-1262
chr17:4066446-4072756,miR-1263
chr17:4066446-4072756,miR-1264
chr17:4066446-4072756,miR-1266-5p
chr17:4066446-4072756,miR-1267
chr17:4066446-4072756,miR-1271-3p
chr17:4066446-4072756,miR-1272
chr17:4066446-4072756,miR-128-1-5p
chr17:4066446-4072756,miR-128-2-5p
chr17:4066446-4072756,miR-128-3p
chr17:4066446-4072756,miR-1285-3p
chr17:4066446-4072756,miR-129-5p
chr17:4066446-4072756,miR-129-5p
chr17:4066446-4072756,miR-1292-5p
chr17:4066446-4072756,miR-1296-3p
chr17:4066446-4072756,miR-1298-5p
chr17:4066446-4072756,miR-1301-3p
chr17:4066446-4072756,miR-1302
chr17:4066446-4072756,miR-1306-5p
chr17:4066446-4072756,miR-1322
chr17:4066446-4072756,miR-134-3p
chr17:4066446-4072756,miR-1343-5p
chr17:4066446-4072756,miR-136-5p
chr17:4066446-4072756,miR-140-3p.1
chr17:4066446-4072756,miR-143-3p
chr17:4066446-4072756,miR-1468-3p
chr17:4066446-4072756,miR-148a-5p
chr17:4066446-4072756,miR-148b-5p
chr17:4066446-4072756,miR-150-3p
chr17:4066446-4072756,miR-151a-3p
chr17:4066446-4072756,miR-153-5p
chr17:4066446-4072756,miR-155-5p
chr17:4066446-4072756,miR-15a-5p
chr17:4066446-4072756,miR-15b-5p
chr17:4066446-4072756,miR-16-5p
chr17:4066446-4072756,miR-18a-5p
chr17:4066446-4072756,miR-18b-5p
chr17:4066446-4072756,miR-1909-3p
chr17:4066446-4072756,miR-191-5p
chr17:4066446-4072756,miR-194-3p
chr17:4066446-4072756,miR-195-5p
chr17:4066446-4072756,miR-196-5p
chr17:4066446-4072756,miR-198
chr17:4066446-4072756,miR-199a-3p
chr17:4066446-4072756,miR-199b-3p
chr17:4066446-4072756,miR-19b-1-5p
chr17:4066446-4072756,miR-19b-2-5p
chr17:4066446-4072756,miR-202-3p
chr17:4066446-4072756,miR-206
chr17:4066446-4072756,miR-211-3p
chr17:4066446-4072756,miR-2116-5p
chr17:4066446-4072756,miR-214-5p
chr17:4066446-4072756,miR-216a-3p
chr17:4066446-4072756,miR-218-1-3p
chr17:4066446-4072756,miR-22-5p
chr17:4066446-4072756,miR-222-5p
chr17:4066446-4072756,miR-2278
chr17:4066446-4072756,miR-2355-5p
chr17:4066446-4072756,miR-23a-3p
chr17:4066446-4072756,miR-23b-3p
chr17:4066446-4072756,miR-23c
chr17:4066446-4072756,miR-26-5p
chr17:4066446-4072756,miR-27a-3p
chr17:4066446-4072756,miR-27b-3p
chr17:4066446-4072756,miR-27b-5p
chr17:4066446-4072756,miR-2861
chr17:4066446-4072756,miR-298
chr17:4066446-4072756,miR-301a-5p
chr17:4066446-4072756,miR-301b-5p
chr17:4066446-4072756,miR-3117-3p
chr17:4066446-4072756,miR-3117-3p
chr17:4066446-4072756,miR-3120-5p
chr17:4066446-4072756,miR-3121-5p
chr17:4066446-4072756,miR-3122
chr17:4066446-4072756,miR-3125
chr17:4066446-4072756,miR-3127-5p
chr17:4066446-4072756,miR-3129-5p
chr17:4066446-4072756,miR-3136-3p
chr17:4066446-4072756,miR-3145-5p
chr17:4066446-4072756,miR-3145-5p
chr17:4066446-4072756,miR-3149
chr17:4066446-4072756,miR-3150a-3p
chr17:4066446-4072756,miR-3150a-5p
chr17:4066446-4072756,miR-3150b-5p
chr17:4066446-4072756,miR-3152-5p
chr17:4066446-4072756,miR-3152-5p
chr17:4066446-4072756,miR-3155a
chr17:4066446-4072756,miR-3155b
chr17:4066446-4072756,miR-3159
chr17:4066446-4072756,miR-3169
chr17:4066446-4072756,miR-3169
chr17:4066446-4072756,miR-3175
chr17:4066446-4072756,miR-3182
chr17:4066446-4072756,miR-3184-3p
chr17:4066446-4072756,miR-3185
chr17:4066446-4072756,miR-3187-5p
chr17:4066446-4072756,miR-3199
chr17:4066446-4072756,miR-345-5p
chr17:4066446-4072756,miR-34a-3p
chr17:4066446-4072756,miR-3614-5p
chr17:4066446-4072756,miR-3615
chr17:4066446-4072756,miR-3617-5p
chr17:4066446-4072756,miR-365-3p
chr17:4066446-4072756,miR-365a-3p
chr17:4066446-4072756,miR-365a-5p
chr17:4066446-4072756,miR-365a-5p
chr17:4066446-4072756,miR-365b-3p
chr17:4066446-4072756,miR-365b-5p
chr17:4066446-4072756,miR-365b-5p
chr17:4066446-4072756,miR-3661
chr17:4066446-4072756,miR-3664-3p
chr17:4066446-4072756,miR-3675-3p
chr17:4066446-4072756,miR-3681-3p
chr17:4066446-4072756,miR-3681-5p
chr17:4066446-4072756,miR-3692-3p
chr17:4066446-4072756,miR-370-3p
chr17:4066446-4072756,miR-376c-3p
chr17:4066446-4072756,miR-378a-3p
chr17:4066446-4072756,miR-378a-5p
chr17:4066446-4072756,miR-378b
chr17:4066446-4072756,miR-378c
chr17:4066446-4072756,miR-378d
chr17:4066446-4072756,miR-378e
chr17:4066446-4072756,miR-378f
chr17:4066446-4072756,miR-378h
chr17:4066446-4072756,miR-378i
chr17:4066446-4072756,miR-3913-5p
chr17:4066446-4072756,miR-3916
chr17:4066446-4072756,miR-3917
chr17:4066446-4072756,miR-3918
chr17:4066446-4072756,miR-3920
chr17:4066446-4072756,miR-3928-5p
chr17:4066446-4072756,miR-3942-3p
chr17:4066446-4072756,miR-3977
chr17:4066446-4072756,miR-422a
chr17:4066446-4072756,miR-424-3p
chr17:4066446-4072756,miR-424-5p
chr17:4066446-4072756,miR-4260
chr17:4066446-4072756,miR-4270
chr17:4066446-4072756,miR-4286
chr17:4066446-4072756,miR-4298
chr17:4066446-4072756,miR-4300
chr17:4066446-4072756,miR-4303
chr17:4066446-4072756,miR-4307
chr17:4066446-4072756,miR-4313
chr17:4066446-4072756,miR-4425
chr17:4066446-4072756,miR-4427
chr17:4066446-4072756,miR-4428
chr17:4066446-4072756,miR-4434
chr17:4066446-4072756,miR-4436b-5p
chr17:4066446-4072756,miR-4441
chr17:4066446-4072756,miR-4453
chr17:4066446-4072756,miR-4458
chr17:4066446-4072756,miR-4467
chr17:4066446-4072756,miR-4468
chr17:4066446-4072756,miR-4470
chr17:4066446-4072756,miR-4476
chr17:4066446-4072756,miR-4480
chr17:4066446-4072756,miR-4481
chr17:4066446-4072756,miR-4500
chr17:4066446-4072756,miR-450a-1-3p
chr17:4066446-4072756,miR-450a-2-3p
chr17:4066446-4072756,miR-450b-5p
chr17:4066446-4072756,miR-4516
chr17:4066446-4072756,miR-4518
chr17:4066446-4072756,miR-452-3p
chr17:4066446-4072756,miR-4522
chr17:4066446-4072756,miR-4524b-3p
chr17:4066446-4072756,miR-4539
chr17:4066446-4072756,miR-4632-5p
chr17:4066446-4072756,miR-4638-3p
chr17:4066446-4072756,miR-4640-5p
chr17:4066446-4072756,miR-4649-3p
chr17:4066446-4072756,miR-4649-3p
chr17:4066446-4072756,miR-4659a-3p
chr17:4066446-4072756,miR-4659a-5p
chr17:4066446-4072756,miR-4659b-3p
chr17:4066446-4072756,miR-4659b-5p
chr17:4066446-4072756,miR-4660
chr17:4066446-4072756,miR-4664-3p
chr17:4066446-4072756,miR-4677-5p
chr17:4066446-4072756,miR-4680-5p
chr17:4066446-4072756,miR-4690-5p
chr17:4066446-4072756,miR-4701-3p
